accepted,gate,huber_max_inflation,innovation_std,measurement_time_s,nis,residual_0,residual_1,residual_2,residual_norm,sensor_is_dropout,sensor_is_outlier,source,stale_s,time_s
1.0,55.0,1.0,1.2939624320514678,4.0,0.02511872402005808,-0.20507865227611433,,,0.20507865227611433,0.0,0.0,range_beacon,0.0,4.0
1.0,55.0,1.5135642606276023,1.9120520498322884,4.0,2.0302397095402487,2.724415669129684,,,2.724415669129684,0.0,0.0,range_beacon,0.0,4.0
1.0,55.0,1.0,1.0012133489852626,4.3333333333,0.40663373504489647,-0.6384521211156482,,,0.6384521211156482,0.0,0.0,barometer_altitude,0.0,4.3333333333
1.0,55.0,1.0,0.9853131420175223,4.6666666667,0.5639186875331614,0.7399161706440509,,,0.7399161706440509,0.0,0.0,barometer_altitude,0.0,4.6666666667
1.0,55.0,1.0,3.6613236198535826,5.0,1.655195672360223,1.1894534069122642,0.044296057683703705,0.8769606602832454,1.4784524164226376,0.0,0.0,gps_range_bearing_altitude,0.0,5.0
1.0,55.0,1.0,0.9607980423972856,5.0,0.9054936802698897,-0.9142707407146276,,,0.9142707407146276,0.0,0.0,barometer_altitude,0.0,5.0
1.0,55.0,1.4657222522308977,1.8259625108576085,5.0,2.0876835023733937,-2.638300054015616,,,2.638300054015616,0.0,0.0,range_beacon,0.0,5.0
1.0,55.0,1.0,1.3689390165875794,5.0,0.6330241128930872,1.0891663826645868,,,1.0891663826645868,0.0,0.0,range_beacon,0.0,5.0
1.0,55.0,1.0,1.5956783426182115,5.0,0.019115942948332302,0.2206191532751518,,,0.2206191532751518,0.0,0.0,range_beacon,0.0,5.0
1.0,55.0,1.0,0.9559493488501261,5.3333333333,0.09459274244055985,0.29401114275454177,,,0.29401114275454177,0.0,0.0,barometer_altitude,0.0,5.3333333333
1.0,55.0,1.0,0.9499362313056026,5.6666666667,0.6334904388048811,-0.7560743148440423,,,0.7560743148440423,0.0,0.0,barometer_altitude,0.0,5.6666666667
1.0,55.0,1.157341314184016,3.941049979998159,6.0,3.0068968199815256,-4.999714477274949,0.0070475080344847285,-1.2732480909213564,5.159297938932883,0.0,0.0,gps_range_bearing_altitude,0.0,6.0
1.0,55.0,1.0,0.9337789703808206,6.0,0.18645017467785946,0.4032046075150788,,,0.4032046075150788,0.0,0.0,barometer_altitude,0.0,6.0
1.0,55.0,1.0,1.548542662068146,6.0,0.9381769576119317,-1.4999112262085958,,,1.4999112262085958,0.0,0.0,range_beacon,0.0,6.0
1.0,55.0,1.0,1.3116736233060737,6.0,0.08744663834749873,0.3878799623147131,,,0.3878799623147131,0.0,0.0,range_beacon,0.0,6.0
1.0,55.0,2.0321578097869675,2.2877246855155278,6.0,2.556538601449534,-3.657884057616542,,,3.657884057616542,0.0,0.0,range_beacon,0.0,6.0
1.0,55.0,1.0,0.9302237063436172,6.3333333333,0.2886229376600852,-0.4997500249533289,,,0.4997500249533289,0.0,0.0,barometer_altitude,0.0,6.3333333333
1.0,55.0,1.0,0.9252878032393365,6.6666666667,1.1243821620706047,-0.9811463917722705,,,0.9811463917722705,0.0,0.0,barometer_altitude,0.0,6.6666666667
1.0,55.0,1.0,3.637774394531234,7.0,1.8306912335316878,-2.7605449439918175,-0.02763764742322783,0.044692162306830596,2.761045022582127,0.0,0.0,gps_range_bearing_altitude,0.0,7.0
1.0,55.0,1.6517317976221466,1.3433156754311866,7.0,2.755436650278189,2.229837926789898,,,2.229837926789898,0.0,0.0,barometer_altitude,0.0,7.0
1.0,55.0,1.0,1.4520511272536984,7.0,0.6653490715083183,-1.1844226008193317,,,1.1844226008193317,0.0,0.0,range_beacon,0.0,7.0
1.0,55.0,1.0,1.3494095931397048,7.0,0.5606002027882989,1.0103466796306577,,,1.0103466796306577,0.0,0.0,range_beacon,0.0,7.0
1.0,55.0,1.0,1.461074999354383,7.0,0.46397260810846813,0.995219049638763,,,0.995219049638763,0.0,0.0,range_beacon,0.0,7.0
1.0,55.0,1.0,0.9451753174158486,7.3333333333,0.2930272047198307,-0.5116421826248541,,,0.5116421826248541,0.0,0.0,barometer_altitude,0.0,7.3333333333
1.0,55.0,1.0,0.9261282327510155,7.6666666667,1.5449405015713478,1.1511369728661833,,,1.1511369728661833,0.0,0.0,barometer_altitude,0.0,7.6666666667
1.0,55.0,1.0,3.6063322655752312,8.0,3.743568846024981,3.2884935835877087,0.02957471076251572,2.3477790998662016,4.040684523021164,0.0,0.0,gps_range_bearing_altitude,0.0,8.0
1.0,55.0,1.0,0.9059823489457827,8.0,0.32025236240128613,-0.5127030577098566,,,0.5127030577098566,0.0,0.0,barometer_altitude,0.0,8.0
1.0,55.0,1.0176478452400692,1.4233510586445322,8.0,1.6562122308991551,1.8317661214321248,,,1.8317661214321248,0.0,0.0,range_beacon,0.0,8.0
1.0,55.0,1.0,1.2996970160932582,8.0,0.5724189378620304,0.9833296140392775,,,0.9833296140392775,0.0,0.0,range_beacon,0.0,8.0
1.0,55.0,1.0,1.3130727555613029,8.0,1.3718011302591886,1.5379222090120948,,,1.5379222090120948,0.0,0.0,range_beacon,0.0,8.0
1.0,55.0,1.1692108347964933,1.0066007989247212,8.3333333333,2.45888749272684,1.578434626975266,,,1.578434626975266,0.0,0.0,barometer_altitude,0.0,8.3333333333
1.0,55.0,1.0,0.9030174184181702,8.6666666667,1.4537375373210972,1.0887774810292399,,,1.0887774810292399,0.0,0.0,barometer_altitude,0.0,8.6666666667
1.0,55.0,1.0,3.5922377361404423,9.0,1.988372129880682,3.36141194656291,0.006826210589403914,1.3220343376616626,3.6120508941048124,0.0,0.0,gps_range_bearing_altitude,0.0,9.0
1.0,55.0,2.1755683803740284,1.6995936280328714,9.0,2.9862270488415645,2.9370173135049384,,,2.9370173135049384,0.0,0.0,barometer_altitude,0.0,9.0
1.0,55.0,1.2238489733871047,1.5623673659231156,9.0,1.9880822503917728,2.2029281520967885,,,2.2029281520967885,0.0,0.0,range_beacon,0.0,9.0
1.0,55.0,1.0,1.2864327562641307,9.0,0.843443999366206,-1.181449645532254,,,1.181449645532254,0.0,0.0,range_beacon,0.0,9.0
1.0,55.0,1.0,1.2404991804999743,9.0,0.38034534217405175,-0.7650424485787255,,,0.7650424485787255,0.0,0.0,range_beacon,0.0,9.0
1.0,55.0,1.0,0.9169776667702282,9.3333333333,0.040920023839913895,-0.18549264647960229,,,0.18549264647960229,0.0,0.0,barometer_altitude,0.0,9.3333333333
1.0,55.0,1.0,0.899118493587536,9.6666666667,0.18659784584168387,0.38839197104535117,,,0.38839197104535117,0.0,0.0,barometer_altitude,0.0,9.6666666667
1.0,55.0,1.0,3.6063580662555363,10.0,2.393665384816329,-1.5984687598310074,-0.023380577842496475,1.851021375233671,2.445798266241081,0.0,0.0,gps_range_bearing_altitude,0.0,10.0
1.0,55.0,1.0,0.8821112826900244,10.0,0.0943802152755143,0.2709966103931549,,,0.2709966103931549,0.0,0.0,barometer_altitude,0.0,10.0
1.0,55.0,1.0,1.4197037420307874,10.0,0.7909592234909251,1.2626261347780314,,,1.2626261347780314,0.0,0.0,range_beacon,0.0,10.0
1.0,55.0,1.0,1.2726524298179531,10.0,0.3737314801044267,0.7780180118545417,,,0.7780180118545417,0.0,0.0,range_beacon,0.0,10.0
1.0,55.0,1.1470321322832433,1.3169308769490649,10.0,2.457934004224911,2.064657838109838,,,2.064657838109838,0.0,0.0,range_beacon,0.0,10.0
1.0,55.0,1.0,0.8747046479567362,10.3333333333,1.901431896174158,-1.2061513900556662,,,1.2061513900556662,0.0,0.0,barometer_altitude,0.0,10.3333333333
1.0,55.0,1.0,0.8688734736501083,10.6666666667,0.7381939084073477,-0.746520549603261,,,0.746520549603261,0.0,0.0,barometer_altitude,0.0,10.6666666667
1.0,55.0,1.0,3.5723975397187644,11.0,0.40754734902469214,0.7477436602112846,-0.004024934501768218,1.2487836338970766,1.4555402247183347,0.0,0.0,gps_range_bearing_altitude,0.0,11.0
1.0,55.0,1.3949440252060887,1.1282980539238643,11.0,2.7856940781406156,-1.88317443402822,,,1.88317443402822,0.0,0.0,barometer_altitude,0.0,11.0
1.0,55.0,1.0,1.3718354044869197,11.0,0.15478497885779136,0.539717391962057,,,0.539717391962057,0.0,0.0,range_beacon,0.0,11.0
1.0,55.0,1.0,1.2761282824909028,11.0,0.9472480924742703,1.242013177450474,,,1.242013177450474,0.0,0.0,range_beacon,0.0,11.0
1.0,55.0,1.0,1.168228190246645,11.0,0.5373176696169888,-0.8563341094316854,,,0.8563341094316854,0.0,0.0,range_beacon,0.0,11.0
1.0,55.0,1.0,0.8709454524004252,11.3333333333,0.5555716132093853,0.6491737936710962,,,0.6491737936710962,0.0,0.0,barometer_altitude,0.0,11.3333333333
