accepted,adaptive_measurement_scale,gate,innovation_std,measurement_time_s,nis,residual_0,residual_1,residual_2,residual_norm,sensor_is_dropout,sensor_is_outlier,source,stale_s,time_s
1.0,0.9421848557438913,55.0,1.3303724167541804,7.0,3.2312712786717457,2.391442494109924,,,2.391442494109924,0.0,0.0,range_beacon,0.0,7.0
1.0,0.9421848557438913,55.0,0.8839007312917587,7.3333333333,1.215820838651229,-0.9746266547296614,,,0.9746266547296614,0.0,0.0,barometer_altitude,0.0,7.3333333333
1.0,0.9421848557438913,55.0,0.8791539040142967,7.6666666667,0.7339888382981163,0.753198830195501,,,0.753198830195501,0.0,0.0,barometer_altitude,0.0,7.6666666667
1.0,0.9421848557438913,55.0,3.4915872192995647,8.0,2.929865689482661,3.392583802503154,0.016689054190533792,2.07447777079598,3.976601740564824,0.0,0.0,gps_range_bearing_altitude,0.0,8.0
1.0,1.0175596442034027,55.0,0.8685247015466623,8.0,0.7756038971734797,-0.7648956057507093,,,0.7648956057507093,0.0,0.0,barometer_altitude,0.0,8.0
1.0,1.0175596442034027,55.0,1.387033145085584,8.0,2.104308675356031,2.0120629408478266,,,2.0120629408478266,0.0,0.0,range_beacon,0.0,8.0
1.0,1.0175596442034027,55.0,1.2837807216260262,8.0,0.004978585108375246,0.09058239881107966,,,0.09058239881107966,0.0,0.0,range_beacon,0.0,8.0
1.0,1.0175596442034027,55.0,1.2937257121119055,8.0,2.981407473493321,2.233844187821063,,,2.233844187821063,0.0,0.0,range_beacon,0.0,8.0
1.0,1.0175596442034027,55.0,0.889391071244608,8.3333333333,2.3653439281504958,1.3678545326097122,,,1.3678545326097122,0.0,0.0,barometer_altitude,0.0,8.3333333333
1.0,1.0175596442034027,55.0,0.8883881370469036,8.6666666667,0.9329512633417175,0.8580887915280613,,,0.8580887915280613,0.0,0.0,barometer_altitude,0.0,8.6666666667
1.0,1.0175596442034027,55.0,3.6047346487458802,9.0,2.0957854699104472,3.5906915365562213,0.0009333980200167957,1.1857293479724262,3.7814045893783246,0.0,0.0,gps_range_bearing_altitude,0.0,9.0
1.0,1.098964415739675,55.0,0.8820608195037644,9.0,10.161774228841429,2.811792720823874,,,2.811792720823874,0.0,0.0,barometer_altitude,0.0,9.0
1.0,1.186881568998849,55.0,1.4085054030615924,9.0,3.078498449995404,2.4713143269841282,,,2.4713143269841282,0.0,0.0,range_beacon,0.0,9.0
1.0,1.281832094518757,55.0,1.3465688134446185,9.0,1.6783036083004872,-1.7444712489371028,,,1.7444712489371028,0.0,0.0,range_beacon,0.0,9.0
1.0,1.3843786620802576,55.0,1.3511421968218678,9.0,0.04012854840813567,-0.2706623090075766,,,0.2706623090075766,0.0,0.0,range_beacon,0.0,9.0
1.0,1.4951289550466784,55.0,0.9907698375563139,9.3333333333,0.8413488973263524,-0.9087843544062224,,,0.9087843544062224,0.0,0.0,barometer_altitude,0.0,9.3333333333
1.0,1.6147392714504127,55.0,1.0270032268852172,9.6666666667,0.07339556872212494,-0.27823177617041495,,,0.27823177617041495,0.0,0.0,barometer_altitude,0.0,9.6666666667
1.0,1.6147392714504127,55.0,4.458168666302587,10.0,1.6272439353221622,-1.355201401477018,-0.026613179787225327,1.3108379585065961,1.8856233063274863,0.0,0.0,gps_range_bearing_altitude,0.0,10.0
1.0,1.6147392714504127,55.0,1.0616003332249393,10.0,0.04754907065802034,-0.2314899082158206,,,0.2314899082158206,0.0,0.0,barometer_altitude,0.0,10.0
1.0,1.6147392714504127,55.0,1.595958509781583,10.0,0.660585057295677,1.297137364617015,,,1.297137364617015,0.0,0.0,range_beacon,0.0,10.0
1.0,1.6147392714504127,55.0,1.5162594788914663,10.0,0.01982795891592142,0.2135072043975299,,,0.2135072043975299,0.0,0.0,range_beacon,0.0,10.0
1.0,1.6147392714504127,55.0,1.462517200375461,10.0,2.6486362053305905,2.380192805244519,,,2.380192805244519,0.0,0.0,range_beacon,0.0,10.0
1.0,1.6147392714504127,55.0,1.0666133249422254,10.3333333333,2.302767839483946,-1.6185722216413154,,,1.6185722216413154,0.0,0.0,barometer_altitude,0.0,10.3333333333
1.0,1.6147392714504127,55.0,1.0697528994450813,10.6666666667,1.2169609480172234,-1.18010810547095,,,1.18010810547095,0.0,0.0,barometer_altitude,0.0,10.6666666667
1.0,1.6147392714504127,55.0,4.476282425847542,11.0,0.28360698649061955,1.1443995922893748,-0.005897661997352532,0.8461828679836998,1.4232746239985599,0.0,0.0,gps_range_bearing_altitude,0.0,11.0
1.0,1.6147392714504127,55.0,1.06850845937651,11.0,4.505857053871038,-2.2681233506604173,,,2.2681233506604173,0.0,0.0,barometer_altitude,0.0,11.0
1.0,1.6147392714504127,55.0,1.6323031271721296,11.0,0.3171044812835202,0.9191830397247145,,,0.9191830397247145,0.0,0.0,range_beacon,0.0,11.0
1.0,1.6147392714504127,55.0,1.5416018144013377,11.0,0.3415376297539804,0.9009309213909376,,,0.9009309213909376,0.0,0.0,range_beacon,0.0,11.0
1.0,1.6147392714504127,55.0,1.450685208682854,11.0,0.21769060669716986,-0.6768509266605065,,,0.6768509266605065,0.0,0.0,range_beacon,0.0,11.0
1.0,1.6147392714504127,55.0,1.0694244441023277,11.3333333333,0.19025384117950397,0.4664625945445522,,,0.4664625945445522,0.0,0.0,barometer_altitude,0.0,11.3333333333
1.0,1.6147392714504127,55.0,1.0693500481984135,11.6666666667,0.1642787272131038,0.43342160700484555,,,0.43342160700484555,0.0,0.0,barometer_altitude,0.0,11.6666666667
1.0,1.6147392714504127,55.0,1.0687202074306794,12.0,1.1542527310152053,1.1481918940438476,,,1.1481918940438476,0.0,0.0,barometer_altitude,0.0,12.0
1.0,1.6147392714504127,55.0,1.6793150635107739,12.0,0.9877539670847788,1.6690009156214671,,,1.6690009156214671,0.0,0.0,range_beacon,0.0,12.0
1.0,1.6147392714504127,55.0,1.5655963452543622,12.0,0.39964985076385,-0.9897365904862312,,,0.9897365904862312,0.0,0.0,range_beacon,0.0,12.0
1.0,1.6147392714504127,55.0,1.4508272422485466,12.0,0.17917101191310605,-0.6141148157051646,,,0.6141148157051646,0.0,0.0,range_beacon,0.0,12.0
1.0,1.6147392714504127,55.0,1.0682103046163274,12.3333333333,2.892124095567364,1.8166247425570674,,,1.8166247425570674,0.0,0.0,barometer_altitude,0.0,12.3333333333
1.0,1.6147392714504127,55.0,1.0672099157010462,12.6666666667,0.0023592094916009944,0.051836193828009414,,,0.051836193828009414,0.0,0.0,barometer_altitude,0.0,12.6666666667
1.0,1.6147392714504127,55.0,1.0658867303752768,13.0,1.355691885852538,-1.2410565010752777,,,1.2410565010752777,0.0,0.0,barometer_altitude,0.0,13.0
1.0,1.6147392714504127,55.0,1.6839940671578564,13.0,0.687267324642386,-1.3960578187770523,,,1.3960578187770523,0.0,0.0,range_beacon,0.0,13.0
1.0,1.6147392714504127,55.0,1.569021366049594,13.0,0.32188806262240066,-0.8901870930298799,,,0.8901870930298799,0.0,0.0,range_beacon,0.0,13.0
1.0,1.6147392714504127,55.0,1.4580218646732974,13.0,1.490989141482112,1.7803331440038335,,,1.7803331440038335,0.0,0.0,range_beacon,0.0,13.0
1.0,1.6147392714504127,55.0,1.0643674091963584,13.3333333333,4.046509622927272,2.1410748830416253,,,2.1410748830416253,0.0,0.0,barometer_altitude,0.0,13.3333333333
1.0,1.6147392714504127,55.0,1.0627489630514606,13.6666666667,0.28381799740131414,0.5661749567353951,,,0.5661749567353951,0.0,0.0,barometer_altitude,0.0,13.6666666667
1.0,1.6147392714504127,55.0,1.061097123784967,14.0,4.318823598673899,2.20514864719631,,,2.20514864719631,0.0,0.0,barometer_altitude,0.0,14.0
1.0,1.6147392714504127,55.0,1.6538856702092117,14.0,3.462577977667326,-3.0775510495869867,,,3.0775510495869867,0.0,0.0,range_beacon,0.0,14.0
1.0,1.6147392714504127,55.0,1.559592420875196,14.0,0.10175540747335772,-0.49749631112752013,,,0.49749631112752013,0.0,0.0,range_beacon,0.0,14.0
1.0,1.6147392714504127,55.0,1.466572993771951,14.0,0.040518744217653155,0.29521041268912995,,,0.29521041268912995,0.0,0.0,range_beacon,0.0,14.0
1.0,1.6147392714504127,55.0,1.0594541991874837,14.3333333333,2.1889967519014157,-1.56748987855714,,,1.56748987855714,0.0,0.0,barometer_altitude,0.0,14.3333333333
1.0,1.6147392714504127,55.0,1.057861916478581,14.6666666667,0.02280734652797709,0.1597593788026046,,,0.1597593788026046,0.0,0.0,barometer_altitude,0.0,14.6666666667
1.0,1.6147392714504127,55.0,1.0563349863286349,15.0,0.6010341660806374,-0.8189384162505888,,,0.8189384162505888,0.0,0.0,barometer_altitude,0.0,15.0
