ax,ay,az,pitch_rad,px,py,pz,roll_rad,time_s,vx,vy,vz,yaw_rad
0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,0.8,0.06,60.0,0.0,0.1,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,1.6,0.12,60.0,0.0,0.2,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,2.4000000000000004,0.18,60.0,0.0,0.3,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,3.2,0.24,60.0,0.0,0.4,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,4.0,0.3,60.0,0.0,0.5,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,4.8,0.36,60.0,0.0,0.6,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,5.6,0.42,60.0,0.0,0.7,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,6.3999999999999995,0.48,60.0,0.0,0.8,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,7.199999999999999,0.54,60.0,0.0,0.9,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,7.999999999999999,0.6000000000000001,60.0,0.0,1.0,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,8.799999999999999,0.6600000000000001,60.0,0.0,1.1,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,9.6,0.7200000000000002,60.0,0.0,1.2,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,10.4,0.7800000000000002,60.0,0.0,1.3,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,11.200000000000001,0.8400000000000003,60.0,0.0,1.4,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,12.000000000000002,0.9000000000000004,60.0,0.0,1.5,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,12.800000000000002,0.9600000000000004,60.0,0.0,1.6,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,13.600000000000003,1.0200000000000005,60.0,0.0,1.7,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,14.400000000000004,1.0800000000000005,60.0,0.0,1.8,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,15.200000000000005,1.1400000000000006,60.0,0.0,1.9,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,16.000000000000004,1.2000000000000006,60.0,0.0,2.0,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,16.800000000000004,1.2600000000000007,60.0,0.0,2.1,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,17.600000000000005,1.3200000000000007,60.0,0.0,2.2,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,18.400000000000006,1.3800000000000008,60.0,0.0,2.3,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,19.200000000000006,1.4400000000000008,60.0,0.0,2.4,8.0,0.6,0.0,0.07485984771076686
0.0,0.0,0.0,0.0,20.000000000000007,1.5000000000000009,60.0,0.0,2.5,8.0,0.6,0.0,0.07485984771076686
