altitude_m,ax,ay,az,bax_true,bay_true,baz_true,bias_true_m,gx,gy,gz,is_dropout,is_outlier,kind,latency_s,measurement_time_s,sensor,time_s,valid,vx,vy,vz,x,y,z
,0.35121184093274455,-0.18077307380471144,-0.15583231577264722,0.03382119128095894,-0.029803889085237005,0.01435510342825537,,0.0007976739686722622,0.002440064221249257,-0.0068305112137706705,0.0,0.0,inertial,,11.75,imu,11.75,1.0,,,,,,
,0.37082748721939957,-0.13282353745301073,-0.0802642037381596,0.03381973888197618,-0.02992582876925015,0.014391493040878651,,-0.0004049824407427416,-0.0005459437551710652,-0.007010198058461283,0.0,0.0,inertial,,11.8,imu,11.8,1.0,,,,,,
128.60117189947434,,,,,,,0.009614742584956416,,,,0.0,0.0,altitude,,11.8,barometer,11.8,1.0,,,,,,
,0.3070059952096366,-0.20049674003495305,-0.1609255523623455,0.0337851971166368,-0.030065814380529677,0.01466926373160246,,0.00010755122958007048,0.0009262399192959507,-0.0071978665597089795,0.0,0.0,inertial,,11.85,imu,11.85,1.0,,,,,,
,0.3811208787865749,-0.15791178435405379,-0.13546195348578957,0.0338883009078861,-0.030075973023189876,0.014496599939914465,,0.00027922945156865734,0.0006784757320289988,-0.004531999300099114,0.0,0.0,inertial,,11.9,imu,11.9,1.0,,,,,,
,0.37169401356722237,-0.13704354414244085,-0.1302498695156645,0.033972856978636966,-0.030060895088073827,0.01424563514946056,,0.0031817441003801888,0.0012509877620042245,-0.005407061479148982,0.0,0.0,inertial,,11.95,imu,11.95,1.0,,,,,,
,0.2503944818917028,-0.2255017072835166,-0.21062891149469581,0.034079482533314165,-0.030059482781277697,0.014129871733118225,,0.0020664414126045716,0.0010578002833277096,-0.005814919645763008,0.0,0.0,inertial,,12.0,imu,12.0,1.0,,,,,,
,,,,,,,,,,,0.0,0.0,position_velocity,0.0,12.0,gps,12.0,1.0,23.369596268674364,3.2267081047915207,0.8517934894935068,245.3776799238752,37.17756561258862,126.7001169124454
127.86234185387791,,,,,,,0.009366251192620257,,,,0.0,0.0,altitude,,12.0,barometer,12.0,1.0,,,,,,
,0.29804726093966,-0.1683657877725005,-0.049223231517120936,0.03414905268789958,-0.0301364163393558,0.014286747607455923,,0.0011161206524377583,3.591296966181093e-05,-0.007212682060283244,0.0,0.0,inertial,,12.05,imu,12.05,1.0,,,,,,
,0.35469214567712876,-0.21600607802363983,-0.14851358466697245,0.03412771804842099,-0.030300675355571696,0.014240959705637653,,-0.003284846945628807,-0.003811418649363745,-0.007435686248956678,0.0,0.0,inertial,,12.1,imu,12.1,1.0,,,,,,
,0.38722738401561,-0.14757588453440504,-0.12473948110786279,0.03417916968942234,-0.030278836846787737,0.01432989723172891,,-0.0024377979114245762,-0.00022460288481140472,-0.005925470302502878,0.0,0.0,inertial,,12.15,imu,12.15,1.0,,,,,,
,0.3313278358724353,-0.16989059907974682,-0.12618986353433315,0.03400041668047403,-0.030337699452961938,0.014190966428453185,,0.001765547141279699,0.00210310508039809,-0.006556103434909748,0.0,0.0,inertial,,12.2,imu,12.2,1.0,,,,,,
130.06635881198557,,,,,,,0.009971504329579857,,,,0.0,0.0,altitude,,12.2,barometer,12.2,1.0,,,,,,
,0.3910920017594134,-0.14537281848246686,-0.10885851522684842,0.03399777592133015,-0.03026874962233284,0.0141617785391319,,-0.0011191343186235485,-0.0021308992001892874,-0.008964586698907255,0.0,0.0,inertial,,12.25,imu,12.25,1.0,,,,,,
,0.39849965063860476,-0.1651957382733596,-0.12964882732653496,0.03408288476098432,-0.03010081592295839,0.01405018106067888,,-0.0005951061369759929,0.00185122957849068,-0.00997497263453158,0.0,0.0,inertial,,12.3,imu,12.3,1.0,,,,,,
,0.31013315170080225,-0.22229412753491481,-0.152273157198049,0.033999253286588815,-0.030202019938321792,0.013997397709768608,,-0.0025695428446549833,9.447877796947318e-05,-0.004767618233697245,0.0,0.0,inertial,,12.35,imu,12.35,1.0,,,,,,
,0.3243198443973798,-0.1780841053220163,-0.1123273283377606,0.03395076565902953,-0.030332296270724264,0.013961626527381574,,-0.0010951673539948976,-0.0021143571841199024,-0.009566676142446799,0.0,0.0,inertial,,12.4,imu,12.4,1.0,,,,,,
128.45287428280625,,,,,,,0.013056053856223266,,,,0.0,0.0,altitude,,12.4,barometer,12.4,1.0,,,,,,
,0.2893390911119876,-0.1950875007454776,-0.11819855145320715,0.03377225105932268,-0.030583320668035763,0.01400301824920687,,0.0015238030713211983,-0.0036731483577713384,-0.008568644689299673,0.0,0.0,inertial,,12.45,imu,12.45,1.0,,,,,,
,0.22539967256512244,-0.1750448562333109,-0.12301429015091783,0.03417619347714572,-0.03023022120482271,0.01444328378119052,,0.0017096493378920838,-0.00039317662959125735,-0.008163077223570112,0.0,0.0,inertial,,12.5,imu,12.5,1.0,,,,,,
,0.23899789200376445,-0.11803977678151559,-0.15901566512890197,0.03397031825804054,-0.030259014982063105,0.014206782406967924,,-0.0014640887691489237,0.0015145776812623766,-0.008987334298361856,0.0,0.0,inertial,,12.55,imu,12.55,1.0,,,,,,
,0.29464603597138816,-0.21635142236129767,-0.2593500220141455,0.03423901737253763,-0.030173646139883506,0.014090935000609135,,-0.0007464279544156774,-0.0006072916788287968,-0.003556469139580456,0.0,0.0,inertial,,12.6,imu,12.6,1.0,,,,,,
128.8983544898218,,,,,,,0.01606955027755515,,,,0.0,0.0,altitude,,12.6,barometer,12.6,1.0,,,,,,
,0.2553830540085923,-0.18055467381973087,-0.12940607555179517,0.03424128615344708,-0.03007081303137739,0.013853508776226037,,0.000576080937784527,0.00497558809720885,-0.009228201612296606,0.0,0.0,inertial,,12.65,imu,12.65,1.0,,,,,,
,0.2941793410989673,-0.25848337086623385,-0.14513786682041185,0.03438452648531003,-0.030102475081439282,0.0139947878398314,,-0.003504115712691909,-0.0020952675961983065,-0.009174793747385666,0.0,0.0,inertial,,12.7,imu,12.7,1.0,,,,,,
,0.2634748045337903,-0.23222111875200172,-0.14941550484332083,0.03442730158504113,-0.03036773113492746,0.013945853375759886,,-0.000755072376178025,-0.0014356367046248228,-0.007895459965577119,0.0,0.0,inertial,,12.75,imu,12.75,1.0,,,,,,
,0.26454673030979214,-0.14209341807089101,-0.20554608017464118,0.03451959140794713,-0.030032225973863985,0.013634305066713438,,-0.0035490477593603125,0.006035265352823448,-0.0061612359987548715,0.0,0.0,inertial,,12.8,imu,12.8,1.0,,,,,,
129.50050377108656,,,,,,,0.018087534065355362,,,,0.0,0.0,altitude,,12.8,barometer,12.8,1.0,,,,,,
,0.24892038659489607,-0.23960806881282337,-0.09946404768686473,0.03456263043916312,-0.029967503891112683,0.01347981831274645,,0.001712568793602058,0.0007595777852655875,-0.008137684715414694,0.0,0.0,inertial,,12.85,imu,12.85,1.0,,,,,,
,0.3103406307619836,-0.26634793262321305,-0.15276677690457957,0.034530809681679674,-0.029694303266023642,0.01363718087936228,,-0.002229266417476996,-0.0025058320675663435,-0.009614401130860218,0.0,0.0,inertial,,12.9,imu,12.9,1.0,,,,,,
,0.26308613644617623,-0.2583648086348154,-0.22339909732296348,0.03464912823528338,-0.029826394848146535,0.013615912462988485,,-0.0017670317007412784,-0.0005931362080357212,-0.012683359838256596,0.0,0.0,inertial,,12.95,imu,12.95,1.0,,,,,,
,0.27110049975038913,-0.1537529873921737,-0.23951965559022337,0.03462835989276977,-0.02993317508107561,0.013590901200385207,,-0.00200403335820339,-0.002316331579101163,-0.008602486542500237,0.0,0.0,inertial,,13.0,imu,13.0,1.0,,,,,,
,,,,,,,,,,,0.0,0.0,position_velocity,0.0,13.0,gps,13.0,1.0,23.53056779298836,3.625188567791406,0.4933892885474843,269.31004128658327,40.80493486267426,126.9814898182684
129.53296541812688,,,,,,,0.01864739944279212,,,,0.0,0.0,altitude,,13.0,barometer,13.0,1.0,,,,,,
,0.3238561640757715,-0.2850579248640751,-0.1496735112830417,0.03468149732656758,-0.029897646651325726,0.013404918165986268,,-0.0019567399804614072,0.0015495687559789386,-0.010015577914585336,0.0,0.0,inertial,,13.05,imu,13.05,1.0,,,,,,
,0.30772349876183985,-0.2240015864993209,-0.13647568147341316,0.03498360903346294,-0.02997264476129994,0.01353042993727616,,0.00030479336250430075,-0.0005623246786746197,-0.008198176806416053,0.0,0.0,inertial,,13.1,imu,13.1,1.0,,,,,,
,0.24987420650521347,-0.18302104355973925,-0.06764480380818695,0.035104529168220745,-0.030044236643832583,0.013401977678257519,,0.00021520131029317677,0.003426961604124396,-0.009884534856647727,0.0,0.0,inertial,,13.15,imu,13.15,1.0,,,,,,
,0.29858601138605667,-0.2470625133554035,-0.22620088360785426,0.03514712950845502,-0.029728028345140985,0.01326567975460718,,-0.0020915829703201717,0.0013491134451114014,-0.011795572475292164,0.0,0.0,inertial,,13.2,imu,13.2,1.0,,,,,,
129.5110945237875,,,,,,,0.017317506675195986,,,,0.0,0.0,altitude,,13.2,barometer,13.2,1.0,,,,,,
,0.20987021742223855,-0.18590745620971535,-0.20922075829484185,0.035197806582629186,-0.029693251211348318,0.013171563803166485,,-0.00045496077348993873,-0.003039301880016661,-0.011180620276896801,0.0,0.0,inertial,,13.25,imu,13.25,1.0,,,,,,
,0.2514267388815467,-0.23156305620750475,-0.22559621597368218,0.03512240054556461,-0.029578251138005607,0.01287337770702123,,-0.001282008184670726,-0.001668250096647038,-0.008277355392025208,0.0,0.0,inertial,,13.3,imu,13.3,1.0,,,,,,
,0.25898035985241613,-0.23188014902578946,-0.14248796424079033,0.03506064624594159,-0.029766407717536518,0.012689857080734689,,0.0011275783788516783,0.00021847586410707567,-0.007688064953425803,0.0,0.0,inertial,,13.35,imu,13.35,1.0,,,,,,
,0.1448304081189455,-0.21737885063619727,-0.3022272343052997,0.03513561857265337,-0.029440044343127917,0.012732829042032245,,-0.0011659216627401923,-0.002684734029429651,-0.009598280520125265,0.0,0.0,inertial,,13.4,imu,13.4,1.0,,,,,,
129.3081266941085,,,,,,,0.01693675835697253,,,,0.0,0.0,altitude,,13.4,barometer,13.4,1.0,,,,,,
,0.2183035986862674,-0.23870660575041536,-0.22045809569752708,0.035142123295929244,-0.029382070959338005,0.012947456320521213,,-0.0005479121926396069,-0.00017712206670762807,-0.008664000095184626,0.0,0.0,inertial,,13.45,imu,13.45,1.0,,,,,,
,0.2153999660754295,-0.3062798964204879,-0.15109579864122552,0.03513800418512693,-0.029501524647858532,0.013226979586936092,,-8.29467715102501e-05,0.003587661331420324,-0.008415005506085786,0.0,0.0,inertial,,13.5,imu,13.5,1.0,,,,,,
,0.18359642895358638,-0.2578337456127188,-0.11534488896675336,0.03519526657213858,-0.029561800526225566,0.013143419390768742,,-0.0017297878461661872,0.0008267321416525914,-0.010844245953540249,0.0,0.0,inertial,,13.55,imu,13.55,1.0,,,,,,
