altitude_m,ax,ay,az,bax_true,bay_true,baz_true,beacon_id,beacon_x,beacon_y,beacon_z,bias_true_m,gx,gy,gz,is_dropout,is_outlier,kind,latency_s,measurement_time_s,range_m,sensor,time_s,valid,vx,vy,vz,x,y,z
,0.23792873187602226,-0.21956167439280705,-0.012602026559476603,0.03607882922266579,-0.017801812347891532,0.019010764685474475,,,,,,-0.001151781604882354,-0.0008724352498884685,-0.005320473501545485,0.0,0.0,inertial,,24.9,,imu,24.9,1.0,,,,,,
,0.05511579221745587,-0.1912813407241549,0.04027059711455776,0.036159275967427414,-0.017970143364200428,0.019181208066214685,,,,,,-0.0009698357284230083,-0.0010897243542903783,-0.0076306172536522825,0.0,0.0,inertial,,24.95,,imu,24.95,1.0,,,,,,
,0.17029246266920978,-0.2842207456169531,0.01188347598601831,0.03628672287659729,-0.01789245420872454,0.01908280363551399,,,,,,-0.003127565338868688,0.002390390158730893,-0.011184792494437271,0.0,0.0,inertial,,25.0,,imu,25.0,1.0,,,,,,
,,,,,,,,,,,,,,,1.0,0.0,position_velocity,0.0,25.0,,gps,25.0,0.0,17.92628023136362,10.43772718064784,0.15572055082784445,417.9716355309525,153.7685519448606,97.80932189350152
97.81702296398812,,,,,,,,,,,-0.010455990464770536,,,,0.0,0.0,altitude,,25.0,,barometer,25.0,1.0,,,,,,
,,,,,,,0.0,0.0,0.0,90.0,,,,,0.0,0.0,range,,25.0,450.5201896813412,range_beacon,25.0,1.0,,,,,,
,,,,,,,1.0,260.0,-80.0,95.0,,,,,0.0,0.0,range,,25.0,284.86812356753865,range_beacon,25.0,1.0,,,,,,
,,,,,,,2.0,120.0,220.0,90.0,,,,,0.0,0.0,range,,25.0,310.0637923426601,range_beacon,25.0,1.0,,,,,,
,0.11920014572142104,-0.19451113717658297,-0.06419494473654118,0.03624788974825769,-0.017907181804974193,0.018818437134023275,,,,,,-0.0007844315671760158,0.0022878830026282736,-0.011727104272343695,0.0,0.0,inertial,,25.05,,imu,25.05,1.0,,,,,,
,0.21544893167380558,-0.26389397538169146,-0.0041211691684260865,0.03633198734180187,-0.01798513843929121,0.018675182953840797,,,,,,4.35108719443469e-05,0.0014941684035912279,-0.008568351987995194,0.0,0.0,inertial,,25.1,,imu,25.1,1.0,,,,,,
,0.17756615949159174,-0.20136771310105625,-0.039464000651193334,0.03619319739711087,-0.01799912112889684,0.01842923203340569,,,,,,-0.00015787370533068722,-0.00019403320907177487,-0.008888399808476033,0.0,0.0,inertial,,25.15,,imu,25.15,1.0,,,,,,
,0.2016130237295765,-0.13303010506713875,-0.0383285065091345,0.03595734726659231,-0.0180342930024435,0.01860575838461183,,,,,,-0.0001594932747197868,0.0020101198034878378,-0.010130519871259598,0.0,0.0,inertial,,25.2,,imu,25.2,1.0,,,,,,
98.21320958789427,,,,,,,,,,,-0.010814034485956435,,,,0.0,0.0,altitude,,25.2,,barometer,25.2,1.0,,,,,,
,0.1047786210358598,-0.17719786954863417,0.09038506672794139,0.03602767900492196,-0.01814922776071344,0.018675933095622634,,,,,,-0.0005440449462092923,-0.0001736305349510234,-0.009196659846370164,0.0,0.0,inertial,,25.25,,imu,25.25,1.0,,,,,,
,0.14811803874123933,-0.18443839736566908,-0.011574068358465637,0.035979732837593474,-0.01809404893371486,0.01874037749884438,,,,,,-0.00013949913684392547,0.0015573730673073426,-0.008510069952919159,0.0,0.0,inertial,,25.3,,imu,25.3,1.0,,,,,,
,0.10739001322118573,-0.18817134697802082,-0.010783518619957534,0.03612424328630828,-0.01784665828265211,0.018906958964040987,,,,,,-0.0021613103485106483,-0.00024424910902672904,-0.011405472036990869,0.0,0.0,inertial,,25.35,,imu,25.35,1.0,,,,,,
,0.18983025040048135,-0.2150758776581146,0.004739148718409782,0.036240026153462716,-0.017400876220831,0.018864084033433925,,,,,,0.004081497245873727,-0.0021196865893662003,-0.012319350944694673,0.0,0.0,inertial,,25.4,,imu,25.4,1.0,,,,,,
96.82319208717264,,,,,,,,,,,-0.012016251549811667,,,,0.0,0.0,altitude,,25.4,,barometer,25.4,1.0,,,,,,
,0.14153868769333497,-0.2222369023810637,0.06535595130750779,0.0363379783765174,-0.017342845389611845,0.01884526837631375,,,,,,0.001207021781092072,-0.0001817723903776281,-0.008358075333289992,0.0,0.0,inertial,,25.45,,imu,25.45,1.0,,,,,,
,0.1871953260789993,-0.31524747610905013,-0.041908509150174175,0.036283249589267694,-0.017267861020363335,0.018718997570866158,,,,,,0.0019039357401699631,-0.00018763241122860165,-0.006819596934520413,0.0,0.0,inertial,,25.5,,imu,25.5,1.0,,,,,,
,0.1640385051729339,-0.2973444745956628,-0.017446638454132295,0.036287148833003546,-0.01720368925754435,0.018590516829006545,,,,,,0.0011992420513773235,0.0035278852411855747,-0.01668866653263769,0.0,0.0,inertial,,25.55,,imu,25.55,1.0,,,,,,
,0.14367588536383535,-0.17503593693825273,0.012164772745957335,0.03633380767937309,-0.017049078490447057,0.018407886716867976,,,,,,0.00032951039656660815,-0.0017701425580060263,-0.0102226966600403,0.0,0.0,inertial,,25.6,,imu,25.6,1.0,,,,,,
97.96490053766605,,,,,,,,,,,-0.014100290634662577,,,,0.0,0.0,altitude,,25.6,,barometer,25.6,1.0,,,,,,
,0.16760069490532642,-0.19260868732927294,0.06297094437103995,0.03633432005395672,-0.016823338541096088,0.018375314508157978,,,,,,0.0007160127362573047,-0.0020281627955106127,-0.010663892488987352,0.0,0.0,inertial,,25.65,,imu,25.65,1.0,,,,,,
,0.09469237538961438,-0.3393318190111239,0.027974369432207234,0.036340369734674395,-0.016801470945614638,0.018287780601909925,,,,,,0.002890232701753539,-8.594861588741263e-06,-0.010405323788134368,0.0,0.0,inertial,,25.7,,imu,25.7,1.0,,,,,,
,0.07379376057762294,-0.22440943852996706,-0.04008562549157403,0.03660607713920649,-0.016646564756884513,0.018467569782075095,,,,,,0.0005903040373281411,0.0012300536757615763,-0.012619206073278913,0.0,0.0,inertial,,25.75,,imu,25.75,1.0,,,,,,
,0.14482652994178402,-0.28925556023565263,-0.04348618062338859,0.03664605905416172,-0.016824661877901624,0.018372423308749858,,,,,,0.005534559527394998,0.0004452975335202495,-0.010147190623614933,0.0,0.0,inertial,,25.8,,imu,25.8,1.0,,,,,,
97.3331208236164,,,,,,,,,,,-0.01420322901599104,,,,0.0,0.0,altitude,,25.8,,barometer,25.8,1.0,,,,,,
,0.13183586097007272,-0.20695963031737996,0.0005952195021893866,0.036596169590263516,-0.01682378108474213,0.018338395054437427,,,,,,-0.0009044162329362461,0.00030389861141365206,-0.011813900918982587,0.0,0.0,inertial,,25.85,,imu,25.85,1.0,,,,,,
,0.11572284332559897,-0.1834363930281831,0.017292788911286466,0.03665447492940717,-0.016773807959696733,0.018357628627902908,,,,,,0.002462162596934017,0.0009675379862590148,-0.01301707202005312,0.0,0.0,inertial,,25.9,,imu,25.9,1.0,,,,,,
,0.09232477081227435,-0.2808365424118523,0.039090781053076264,0.036889147791936416,-0.016825794431980436,0.018440539300608398,,,,,,-0.0012086709019968477,0.0010297455009364556,-0.011355099596048536,0.0,0.0,inertial,,25.95,,imu,25.95,1.0,,,,,,
,0.14400622125806822,-0.29546107023959933,0.05223674993359916,0.036977718458063226,-0.016692637917343177,0.018900818622900977,,,,,,0.0002528279285865767,0.0019501720281268763,-0.007980415637954852,0.0,0.0,inertial,,26.0,,imu,26.0,1.0,,,,,,
,,,,,,,,,,,,,,,1.0,0.0,position_velocity,0.0,26.0,,gps,26.0,0.0,18.59298165185955,9.682109880312002,-0.10859594310458048,441.480722985828,165.32005864638958,99.15435651175352
98.00449971233603,,,,,,,,,,,-0.01430165360781843,,,,0.0,0.0,altitude,,26.0,,barometer,26.0,1.0,,,,,,
,,,,,,,0.0,0.0,0.0,90.0,,,,,0.0,0.0,range,,26.0,468.16151571625323,range_beacon,26.0,1.0,,,,,,
,,,,,,,1.0,260.0,-80.0,95.0,,,,,0.0,0.0,range,,26.0,302.29249759550623,range_beacon,26.0,1.0,,,,,,
,,,,,,,2.0,120.0,220.0,90.0,,,,,0.0,0.0,range,,26.0,325.2207231078349,range_beacon,26.0,1.0,,,,,,
,0.20847407979928587,-0.2649940596522745,-0.03774646937111598,0.03715191954354909,-0.01670622360241469,0.01894499955167825,,,,,,0.0008366282439986765,-0.0016204594642757631,-0.013249597279481596,0.0,0.0,inertial,,26.05,,imu,26.05,1.0,,,,,,
,0.08174495622128919,-0.22810346280183696,-0.016968072927584177,0.036943825153846116,-0.016616139179417986,0.018932100058505853,,,,,,0.002424978647632196,-0.001579493237800057,-0.011609152246752725,0.0,0.0,inertial,,26.1,,imu,26.1,1.0,,,,,,
,0.16037665946351587,-0.29087923448397546,0.017881889902276793,0.037134985058201696,-0.01662815216258939,0.018753809487870497,,,,,,-0.0005900156418299865,-0.002252892509882081,-0.013502789984590695,0.0,0.0,inertial,,26.15,,imu,26.15,1.0,,,,,,
,0.10468858632534478,-0.26338167539579743,-0.015305747652989846,0.037065356311452025,-0.016615875036700336,0.01878101577729595,,,,,,0.0017650545513503571,-7.613380605022823e-05,-0.011674697151311293,0.0,0.0,inertial,,26.2,,imu,26.2,1.0,,,,,,
98.60864492928322,,,,,,,,,,,-0.013512279151660483,,,,0.0,0.0,altitude,,26.2,,barometer,26.2,1.0,,,,,,
,0.15218188451036016,-0.23840598444200933,0.05091927490877453,0.03711707758087163,-0.016753655166135025,0.01882523739150633,,,,,,0.0003784062784347018,-1.0242380242192011e-05,-0.009354090658108098,0.0,0.0,inertial,,26.25,,imu,26.25,1.0,,,,,,
,0.03233509884315139,-0.20655520948215464,-0.007469340021021921,0.03719872873137629,-0.016648366978287383,0.01884259127561909,,,,,,0.0021583776923337224,0.0007544579811839934,-0.007890332335020317,0.0,0.0,inertial,,26.3,,imu,26.3,1.0,,,,,,
