ax,ay,az,pitch_rad,px,py,pz,roll_rad,time_s,vx,vy,vz,yaw_rad
0.0,0.0,0.0,0.006237747711717932,0.0,0.0,90.0,0.0,0.0,16.0,1.0,0.1,0.06241880999595735
0.0005399981775018452,0.004962452592207598,0.0002699963550147622,0.006237747711717932,0.8,0.05,90.005,0.0005060292932485998,0.05,16.0,1.0,0.1,0.06241880999595735
0.0010799854200590488,0.009924620741268124,0.0005399708404723883,0.006238573264465067,1.600000674997722,0.10000620306574026,90.01000033749544,0.0010120293222447311,0.1,16.000026999908876,1.0002481226296103,0.10001349981775075,0.06243415222058773
0.0016199507929484016,0.01488622002207093,0.0008099015885871646,0.00624022428477048,2.400003374974941,0.15003101497314736,90.01500168744987,0.0015179708247244476,0.15,16.00008099917988,1.0007443536666736,0.10004049835977437,0.06246483554292527
0.002159883361889553,0.019846966045577084,0.0010797667351160774,0.006242700602259148,3.2000094498724265,0.20008684043150865,90.02000472474484,0.002023824542400651,0.2,16.000161996719527,1.0014886646677772,0.10008099343920372,0.06251085770913663
0.002699772193266434,0.024806574476852337,0.001349544421129807,0.006246001961375255,4.000020249562605,0.25018608237245443,90.0250101241252,0.0025295612229510184,0.25,16.00026999088762,1.002481012970056,0.10013498177595953,0.0625722153385046
0.0032396063543486584,0.029764761053096635,0.0016192127947832868,0.006250128021390264,4.800037123822228,0.30034114123905326,90.03001856014453,0.003035151622005334,0.3,16.000404979497283,1.0037213416938988,0.10020245899701602,0.06264890392346777
0.0037793749135129093,0.034721241601669,0.0018887500130856905,0.006255078356413741,5.600061422305036,0.3505644142750645,90.03503070711038,0.0035405665051320263,0.35,16.000566959815,1.0052095797465537,0.10028341963675519,0.06274091782967378
0.00431906694046431,0.03967573205810668,0.002158134243669706,0.006260852455406926,6.400094494514428,0.40086829481439434,90.04004723902973,0.004045776649823713,0.4,16.000755928560675,1.0069456418266372,0.10037785713740947,0.0628482502960467
0.004858671506457758,0.04462794848413739,0.0024273436665599416,0.006267449722199107,7.200137689776136,0.4512651715707989,90.04506882955441,0.004550752847481564,0.45,16.0009718819077,1.0089294284295425,0.10048576384959296,0.06297089343486856
0.005398177684519228,0.049577607085683394,0.002696356475940331,0.006274869475506856,8.000192357210905,0.5017674279278812,90.05009615192647,0.005055465905398263,0.5,16.00121481548302,1.0111608258537494,0.10060713103292096,0.06310883823187625
0.005937574549667054,0.05452442423085646,0.0029651508819203997,0.006283110948956154,8.800259845707162,0.5523874412294258,90.05512987892371,0.005559886648739393,0.55,16.00148472436725,1.0136397062080336,0.10074194885671797,0.06326207454637364
0.006476851179133147,0.059468116467942415,0.003233705112300224,0.006292173291107492,9.600341503893711,0.6031375820701161,90.06017068280515,0.006063985922523045,0.6,16.00178160309473,1.0163659274195764,0.10089020640081399,0.06343059111136037
