accepted,gate,innovation_std,measurement_time_s,nis,residual_0,residual_1,residual_2,residual_norm,sensor_is_dropout,sensor_is_outlier,source,stale_s,time_s
1.0,70.0,9.461355155542485,0.0,1.0353046484726833,-1.7575444605908253,1.1682440300390908,-1.6986502594434398,2.709090132975043,0.0,0.0,gps_range_bearing_altitude,0.0,0.0
1.0,70.0,2.8742983333486642,0.0,0.11435948508110999,-0.9720037460392916,,,0.9720037460392916,0.0,0.0,barometer_altitude,0.0,0.0
1.0,70.0,2.2495629290976953,0.5,0.125124382744642,0.7957362091337075,,,0.7957362091337075,0.0,0.0,barometer_altitude,0.0,0.5
1.0,70.0,5.399941549220402,0.6,0.19330354217945414,-0.31509309060323076,0.22114356646481048,-0.9473051286170988,1.0225336862123076,0.0,0.0,doppler_velocity,0.050000000000000044,0.65
1.0,70.0,1.2783407467615973,1.0,0.03456758673117044,0.2376737194889813,,,0.2376737194889813,0.0,0.0,barometer_altitude,0.0,1.0
1.0,70.0,0.5260058148807822,1.0,0.4866348426616475,-0.1455952958272082,0.14497934349675812,-0.05200172998421826,0.211946172716364,0.0,0.0,doppler_velocity,0.050000000000000044,1.05
1.0,70.0,0.8467172083196631,1.0,0.5292722492728242,0.6159960795386326,,,0.6159960795386326,0.0,0.0,radar_altimeter,0.050000000000000044,1.05
1.0,70.0,0.734858796795283,1.125,1.577491462436691,0.9229696196939869,,,0.9229696196939869,0.0,0.0,radar_altimeter,0.02499999999999991,1.15
1.0,70.0,0.43653252866200476,1.2,0.4572839102875603,-0.00742397554215124,-0.13133877408464967,-0.1083473661546458,0.17042341606586223,0.0,0.0,doppler_velocity,0.0,1.2
1.0,70.0,0.6930606627434431,1.25,0.025870638072315776,0.11147431688443987,,,0.11147431688443987,0.0,0.0,radar_altimeter,0.0,1.25
1.0,70.0,0.6718107999114059,1.375,0.3253650807430042,0.38320613360959044,,,0.38320613360959044,0.0,0.0,radar_altimeter,0.02499999999999991,1.4
1.0,70.0,0.44336498044170236,1.4,0.22254720727833063,-0.08585405914898736,0.05620758594475994,0.06366944027219024,0.12076427375126053,0.0,0.0,doppler_velocity,0.050000000000000044,1.45
1.0,70.0,0.6581372630159066,1.5,1.4016667208960736,-0.7791819113717224,,,0.7791819113717224,0.0,0.0,radar_altimeter,0.0,1.5
1.0,70.0,1.0785605221850565,1.5,0.3520520812610574,0.6399528508895571,,,0.6399528508895571,0.0,0.0,barometer_altitude,0.0,1.5
1.0,70.0,0.41560137657848933,1.6,1.243686056868045,0.1623928726706385,-0.1454604789859777,-0.15515883462313051,0.2675900969816713,0.0,0.0,doppler_velocity,0.0,1.6
1.0,70.0,0.6467520768797143,1.625,0.009859776713209043,0.06422015833356909,,,0.06422015833356909,0.0,0.0,radar_altimeter,0.02499999999999991,1.65
1.0,70.0,0.6415971161073016,1.75,0.25370112388444616,-0.32316446412403366,,,0.32316446412403366,0.0,0.0,radar_altimeter,0.050000000000000044,1.8
1.0,70.0,0.4241300483771275,1.8,2.595947356079044,0.3479056146624444,0.1679588021951801,-0.08150812155088316,0.39483167277619263,0.0,0.0,doppler_velocity,0.050000000000000044,1.85
1.0,70.0,0.6366744510404154,1.875,0.5002851634722111,0.45032518312838477,,,0.45032518312838477,0.0,0.0,radar_altimeter,0.02499999999999991,1.9
1.0,70.0,0.4022247232557355,2.0,1.23742396622214,-0.2135695269355331,-0.13188593239615076,0.06163948298858135,0.2584671504515981,0.0,0.0,doppler_velocity,0.0,2.0
1.0,70.0,5.024598713651492,2.0,2.1141958487347106,-4.828827418553644,-0.09366288590475502,0.5733989025003581,4.863654312937965,0.0,0.0,gps_range_bearing_altitude,0.0,2.0
1.0,70.0,1.0690542872734976,2.0,1.5445883459065024,1.3286363692877359,,,1.3286363692877359,0.0,0.0,barometer_altitude,0.0,2.0
1.0,70.0,0.631957588905686,2.0,0.24633653283164156,-0.31365509435811134,,,0.31365509435811134,0.0,0.0,radar_altimeter,0.04999999999999982,2.05
1.0,70.0,0.6296817590951643,2.125,0.04689589060023274,0.13636047538965101,,,0.13636047538965101,0.0,0.0,radar_altimeter,0.02499999999999991,2.15
1.0,70.0,0.3985076077067943,2.2,1.7323800679443186,0.021316515363061228,-0.05366551356236626,0.29669141597937043,0.3022584614017943,0.0,0.0,doppler_velocity,0.0,2.2
1.0,70.0,0.6276010253168798,2.25,0.02595450045668033,-0.1011090387783895,,,0.1011090387783895,0.0,0.0,radar_altimeter,0.04999999999999982,2.3
1.0,70.0,0.40129934131138684,2.4,3.4507807158180834,-0.19768744319773468,0.37995864531978385,-0.04598391225032883,0.43077072502335717,0.0,0.0,doppler_velocity,0.050000000000000266,2.45
1.0,70.0,1.0652241175711434,2.5,0.11429199860105227,0.36012137880739203,,,0.36012137880739203,0.0,0.0,barometer_altitude,0.0,2.5
1.0,70.0,0.6260269111700053,2.5,0.0208238110817465,-0.09033854890763848,,,0.09033854890763848,0.0,0.0,radar_altimeter,0.04999999999999982,2.55
1.0,70.0,0.3860674688663328,2.6,1.745815701293316,-0.05626075596837232,-0.10344640812921035,0.26946389448141117,0.29407009784413135,0.0,0.0,doppler_velocity,0.0,2.6
1.0,70.0,0.6240624891275096,2.625,0.3168482146017014,-0.3512802321615567,,,0.3512802321615567,0.0,0.0,radar_altimeter,0.02499999999999991,2.65
