bax,bax_error,bay,bay_error,baz,baz_error,covariance_trace,filter,nees_position,pos_error_m,profile,px,py,pz,sigma_pos_m,sigma_velocity_mps,time_s,velocity_error_mps,vx,vy,vz,yaw_error_rad,yaw_est_rad
0.0,-0.035,0.0,0.025,0.0,-0.02,50.95635359836967,robust,8.45865510580023,6.188432984455705,nominal,5.330751662656342,2.8904626964492044,88.76508505773815,3.8087207298999584,6.0,0.0,0.5477225575051661,14.5,0.8,0.5,-0.016190930491203126,0.055116534294087326
0.0,-0.03499138429960197,0.0,0.02498026879723311,0.0,-0.019843869656814315,51.04772279086967,robust,8.28199355332043,6.204382375530943,nominal,6.0558413518484135,2.9305181136849,88.79038128391836,3.820517563546811,6.000113998917021,0.05,0.552172861757896,14.503587567682898,0.802216689427812,0.5118490472083023,-0.01633642212139197,0.055255300843893115
0.0,-0.034927655529210885,0.0,0.024856134562875616,0.0,-0.019884127054331426,51.321352435463936,robust,7.81886081007336,6.220501920294134,nominal,6.781119443204772,2.9706584686361253,88.81622678399715,3.8556926433029104,6.000415485684617,0.1,0.5569788214631868,14.507536086571418,0.803397508621203,0.5219709559431185,-0.016554328124128936,0.05532143759801637
0.0,-0.03464779957908459,0.0,0.025010015786622958,0.0,-0.020111968176199826,51.777269061347404,robust,7.253795805976936,6.236838852391502,nominal,7.506608049836169,3.0109032464656535,88.84252413924558,3.9136190469472925,6.000904432185099,0.15,0.5611591957842113,14.512008178684479,0.806393604559932,0.529923253993768,-0.016649334696341,0.0555102473782239
0.0,-0.03460287417153925,0.0,0.02488463835488604,0.0,-0.020458381771689755,52.41551607273391,robust,6.70440317556755,6.253365765890517,nominal,8.232281684372818,3.0513005663106814,88.86941144017568,3.9933122481120065,6.001580792742237,0.2,0.5653025299991163,14.514937202781503,0.8094991892411648,0.5455687832105015,-0.01673079534194999,0.055712365714069144
0.0,-0.03471164929842873,0.0,0.02495215274162387,0.0,-0.020613998086698542,53.23615374886892,robust,6.2091879190224235,6.2700586778043865,nominal,8.958144990876661,3.09181986411901,88.89696025081561,4.0935085239994775,6.00244450414267,0.25,0.5705668710852374,14.519595057372232,0.8112727230919916,0.5563836423865346,-0.016910193177645638,0.05581629853785924
0.0,-0.03463633851179344,0.0,0.02506391373109814,0.0,-0.020697805852524495,54.239259244042266,robust,5.768534892021669,6.286871260595889,nominal,9.684122012290343,3.1324255389621416,88.92498368156271,4.212754345156617,6.003495485665522,0.3,0.5709808181239676,14.5194857991751,0.8129542706332475,0.5645535874971992,-0.01707739346487047,0.055932169653410184
0.0,-0.03462651525509574,0.0,0.025282499285318262,0.0,-0.021218782699065894,55.42492658760075,robust,5.372370661247233,6.303763786340815,nominal,10.410140919422485,3.1731608467269306,88.95345837010414,4.349494010608524,6.004733639120168,0.35,0.5727434620642587,14.521270486110547,0.8164580399582999,0.5744339541603126,-0.01712652631515077,0.05616583803145312
0.0,-0.034686275570629164,0.0,0.025129908542089463,0.0,-0.02131257507332259,56.7932666839607,robust,5.011409738642885,6.320822290529739,nominal,11.136275937875777,3.214102652309194,88.98244544220344,4.5021461399909715,6.006158848892119,0.4,0.5751316275310921,14.52413025202104,0.82121418333223,0.5850489298110672,-0.017093654746441977,0.05648122975402276
0.0,-0.034688607942932645,0.0,0.025193348758506463,0.0,-0.021363168542692233,58.344407312620696,robust,4.679139380634998,6.338012809828042,nominal,11.86251974162018,3.2551791858814556,89.01191411910204,4.669163961888209,6.007770981996992,0.45,0.5773749243168413,14.525621897755046,0.8218471595582489,0.5936981461329878,-0.01733823312696625,0.05651887957135464
