bax,bax_error,bay,bay_error,baz,baz_error,covariance_trace,filter,nees_position,pos_error_m,profile,px,py,pz,sigma_pos_m,sigma_velocity_mps,time_s,velocity_error_mps,vx,vy,vz,yaw_error_rad,yaw_est_rad
0.0,-0.035,0.0,0.025,0.0,-0.02,46.84711165773935,adaptive,11.957247168467845,6.762506469647106,nominal,5.605071512092206,3.5762623200388655,88.76508505773815,3.2244552497653536,6.0,0.0,0.5477225575051661,14.5,0.8,0.5,-0.016190930491203126,0.055116534294087326
0.0,-0.03499138429960197,0.0,0.02498026879723311,0.0,-0.019843869656814315,46.938480850239365,adaptive,11.752934203268332,6.777104076822488,nominal,6.330161201284278,3.616317737274561,88.79038128391836,3.238381156185812,6.000113998917021,0.05,0.552172861757896,14.503587567682898,0.802216689427812,0.5118490472083023,-0.01633642212139197,0.055255300843893115
0.0,-0.034927655529210885,0.0,0.024856134562875616,0.0,-0.019884127054331426,47.21211049483367,adaptive,11.209038802715897,6.7918595551403955,nominal,7.055439292640636,3.6564580922257863,88.81622678399715,3.2798054544423647,6.000415485684619,0.1,0.5569788214631868,14.507536086571418,0.803397508621203,0.5219709559431185,-0.016554328124128936,0.05532143759801637
0.0,-0.03464779957908459,0.0,0.025010015786622958,0.0,-0.020111968176199826,47.6680271207171,adaptive,10.516369953518637,6.806819141590092,nominal,7.780927899272033,3.6967028700553146,88.84252413924558,3.3477114726329584,6.000904432185099,0.15,0.5611591957842113,14.512008178684479,0.806393604559932,0.529923253993768,-0.016649334696341,0.0555102473782239
0.0,-0.03460287417153925,0.0,0.02488463835488604,0.0,-0.020458381771689755,48.30627413210356,adaptive,9.801745380040582,6.821961668734084,nominal,8.506601533808682,3.7371001899003424,88.86941144017568,3.440537860610029,6.001580792742236,0.2,0.5653025299991163,14.514937202781503,0.8094991892411648,0.5455687832105015,-0.01673079534194999,0.055712365714069144
0.0,-0.03471164929842873,0.0,0.02495215274162387,0.0,-0.020613998086698542,49.126911808238546,adaptive,9.114310710053196,6.837262349593371,nominal,9.232464840312526,3.7776194877086713,88.89696025081561,3.5563422354191436,6.002444504142668,0.25,0.5705668710852374,14.519595057372232,0.8112727230919916,0.5563836423865346,-0.016910193177645638,0.05581629853785924
0.0,-0.03463633851179344,0.0,0.02506391373109814,0.0,-0.020697805852524495,50.13001730341191,adaptive,8.465142157676366,6.85267215635955,nominal,9.958441861726207,3.8182251625518027,88.92498368156271,3.6929740361943546,6.00349548566552,0.3,0.5709808181239676,14.5194857991751,0.8129542706332475,0.5645535874971992,-0.01707739346487047,0.055932169653410184
0.0,-0.03462651525509574,0.0,0.025282499285318262,0.0,-0.021218782699065894,51.31568464697033,adaptive,7.853897097297232,6.868156145487647,nominal,10.684460768858349,3.8589604703165916,88.95345837010414,3.8482276709790777,6.004733639120163,0.35,0.5727434620642587,14.521270486110547,0.8164580399582999,0.5744339541603126,-0.01712652631515077,0.05616583803145312
0.0,-0.034686275570629164,0.0,0.025129908542089463,0.0,-0.02131257507332259,52.684024743330234,adaptive,7.2793641829559625,6.883803945708386,nominal,11.41059578731164,3.899902275898855,88.98244544220344,4.019959940746326,6.006158848892113,0.4,0.5751316275310921,14.52413025202104,0.82121418333223,0.5850489298110672,-0.017093654746441977,0.05648122975402276
0.0,-0.034688607942932645,0.0,0.025193348758506463,0.0,-0.021363168542692233,54.235165371990206,adaptive,6.740997547630692,6.899576976333812,nominal,12.136839591056043,3.9409788094711167,89.01191411910204,4.206168109142238,6.007770981996986,0.45,0.5773749243168413,14.525621897755046,0.8218471595582489,0.5936981461329878,-0.01733823312696625,0.05651887957135464
4.2081482010653004e-16,-0.034693419854017034,-5.0047308293880226e-18,0.025174210803473714,-0.003856744270028541,-0.025186606326583698,44.0729689041143,adaptive,6.276408541996728,6.829335565182834,nominal,12.863125468401241,3.9821591090684203,89.76321956773039,4.047420557038589,5.219333170408978,0.5,1.4605358805018334,14.525813196052875,0.8253648243338524,1.8362788063184161,-0.01737951081956579,0.05675952725826026
