accepted,gate,huber_max_inflation,innovation_std,measurement_time_s,nis,residual_0,residual_1,residual_2,residual_norm,sensor_is_dropout,sensor_is_outlier,source,stale_s,time_s
1.0,55.0,1.0518246216562206,0.7987381599113946,21.5,3.160423887374375,-1.4199632392358978,,,1.4199632392358978,0.0,0.0,barometer_altitude,0.0,21.5
1.0,55.0,1.0,0.6129365954368314,21.5,0.1404354914317088,0.22969629542650694,,,0.22969629542650694,0.0,0.0,radar_altimeter,0.05000000000000071,21.55
1.0,55.0,1.0,0.3293155024013843,21.6,1.1415896635458584,0.007419169948922999,-0.07945034949191165,-0.18610320537596992,0.2024890248095643,0.0,0.0,doppler_velocity,0.0,21.6
1.0,55.0,1.0,0.6126535746451176,21.625,0.06993596847730951,-0.16201874676454509,,,0.16201874676454509,0.0,0.0,radar_altimeter,0.02499999999999858,21.65
1.0,55.0,1.0,0.6131291848872135,21.75,0.18819823421947693,-0.26598660187679,,,0.26598660187679,0.0,0.0,radar_altimeter,0.05000000000000071,21.8
1.0,55.0,1.0,0.3293055460156995,21.8,1.533523169043133,-0.11170672043901853,-0.11172117666968773,-0.1741169806248502,0.23511005008211597,0.0,0.0,doppler_velocity,0.0,21.8
1.0,55.0,1.0,0.6128276744239862,21.875,0.05359831645867179,0.14187763597809067,,,0.14187763597809067,0.0,0.0,radar_altimeter,0.02499999999999858,21.9
1.0,55.0,1.0,0.3293641698742452,22.0,0.35458920235845026,-0.048399638867884676,-0.052915794649427195,0.08739986414177564,0.11305460016258886,0.0,0.0,doppler_velocity,0.0,22.0
1.0,55.0,1.6114392496346563,4.67865227459512,22.0,3.1861906558355133,-6.961417558421715,0.0012374403707675619,0.9387217979055293,7.024424144926316,0.0,0.0,gps_range_bearing_altitude,0.0,22.0
1.0,55.0,1.0,0.7600548046196514,22.0,0.541099146403279,-0.5590920709344545,,,0.5590920709344545,0.0,0.0,barometer_altitude,0.0,22.0
1.0,55.0,1.0,0.6125080245082498,22.0,0.01252391170732782,0.06854594709093931,,,0.06854594709093931,0.0,0.0,radar_altimeter,0.05000000000000071,22.05
1.0,55.0,1.0,0.6126470289204701,22.125,0.6204330719107409,0.4825672020683669,,,0.4825672020683669,0.0,0.0,radar_altimeter,0.02499999999999858,22.15
1.0,55.0,1.0,0.32977100008232474,22.2,3.2720145884953498,-0.07521463287991104,-0.294078643278864,-0.16318787170483656,0.34462990425027157,0.0,0.0,doppler_velocity,0.05000000000000071,22.25
1.0,55.0,1.0,0.6127106251966244,22.25,0.07671644738146448,-0.16970695971856742,,,0.16970695971856742,0.0,0.0,radar_altimeter,0.05000000000000071,22.3
1.0,55.0,1.0,0.61285520770045,22.375,0.20001090037042873,-0.2740846497118241,,,0.2740846497118241,0.0,0.0,radar_altimeter,0.02499999999999858,22.4
1.0,55.0,1.0,0.32966634552453333,22.4,0.8963866728410609,0.014463815226079646,0.1033237355830483,-0.14644331796430204,0.17980723473243096,0.0,0.0,doppler_velocity,0.05000000000000071,22.45
1.0,55.0,1.0,0.7600985077037846,22.5,0.7396442236976786,0.6537042595695226,,,0.6537042595695226,0.0,0.0,barometer_altitude,0.0,22.5
1.0,55.0,1.0,0.6125723489303257,22.5,0.1479407778657725,0.23561413334718395,,,0.23561413334718395,0.0,0.0,radar_altimeter,0.05000000000000071,22.55
1.0,55.0,1.0,0.32912869903054404,22.6,1.7359965647412408,-0.04467801798251969,0.08166889838414404,-0.2315051550046382,0.2495206826053655,0.0,0.0,doppler_velocity,0.0,22.6
1.0,55.0,1.0,0.6123213507963552,22.625,1.1698054298384477,0.6622717336806971,,,0.6622717336806971,0.0,0.0,radar_altimeter,0.02499999999999858,22.65
