ax,ay,az,pitch_rad,px,py,pz,roll_rad,time_s,vx,vy,vz,yaw_rad
0.12,0.35,-0.04,0.006232414990324272,40.0,-30.0,115.0,0.03567492524966318,0.0,16.0,1.2,0.1,0.07485984771076686
0.12494952517579924,0.3499873563261257,-0.03690012412767557,0.0061049918999835215,40.800149999999995,-29.9395625,115.00495,0.03567363759387119,0.05,16.006,1.2175,0.098,0.07591903033047749
0.12989770142245088,0.34994942621800285,-0.03380099298561917,0.0059872366463250455,41.60060618690647,-29.878250015804593,115.00980387484483,0.03566977471881772,0.1,16.01224747625879,1.2349993678163063,0.09615499379361622,0.07697602443764606
0.1348439298875742,0.34988621241606516,-0.03070335112518096,0.005879139211527759,42.40138093284619,-29.816062610631008,115.01456937329328,0.03566333690146417,0.15,16.018742361329913,1.2524968391272064,0.09446494414433526,0.07803070395501852
0.13978761186840716,0.3497977194874824,-0.027607942739918352,0.005780686329315999,43.20248660582504,-29.753000410909127,115.0192542413116,0.03565432460339212,0.2,16.025484557824292,1.2699911497480096,0.09292977658807622,0.0790829434850752
0.14472814888425015,0.34968395382583006,-0.0245155114868071,0.0056918614969332345,44.003935568231086,-29.689063606272367,115.02386622021258,0.035642738470772345,0.25,16.032473938417713,1.2874810357223838,0.0915493794510803,0.08013261834501056
0.14966494274888323,0.3495449236506279,-0.02142680030758126,0.0056126449887332844,44.80574017533807,-29.624252449543967,115.02841304479578,0.03562857933432132,0.3,16.039710345861927,1.3049652334136752,0.09032360387673995,0.08117960460127392
0.15459739564294833,0.3493806390067454,-0.018342551250245052,0.005543013871373526,45.60791277380961,-29.55856725671872,115.03290244148923,0.035611848209245324,0.35,16.04719359299937,1.3224424795962066,0.08925226386136088,0.08222377910364978
0.15952491018628773,0.34919111176367673,-0.015263505290799374,0.005482942020593338,46.41046570020413,-29.492008406940155,115.03734212649323,0.035592546295172174,0.4,16.054923462781517,1.3399115115465439,0.08833513629884863,0.08326501951885594
0.16444688951022968,0.34897635561468265,-0.012190402155225856,0.0054324001395597565,47.21341127948094,-29.424576342473124,115.04173980392656,0.035570674976070464,0.45,16.062899708290832,1.3573710671347277,0.08757196103430867,0.08430320436363933
0.16936273732981297,0.34873638607580165,-0.009123980141771317,0.005391355778761022,48.016761823507366,-29.35627156867187,115.04610316397559,0.0355462358201565,0.5,16.071122052766345,1.3748198849154618,0.08696244092654738,0.08533821303734891
0.17427185801594114,0.34847122048472845,-0.006064975943575079,0.00535977335742754,48.820529629567346,-29.2870946539435,115.05043988104673,0.0355192305797887,0.55,16.079590189632835,1.392256704219252,0.08650624191945881,0.08636992585396629
0.17917365666745802,0.3481808779995616,-0.0030141244716820614,0.005337614186458542,49.62472697887151,-29.217046229706934,115.05475761192277,0.035489661191349685,0.6,16.088303782533632,1.4096802652434883,0.08620299312228005,0.08739822407357509
0.18406753918313568,0.3478653795974195,2.7841321516099138e-05,0.005324836492831654,50.429366135069024,-29.14612699034726,115.0590639939233,0.03545752977511593,0.65,16.097262465367006,1.4270893091434664,0.08605228689869596,0.08842298993325086
0.18895291233356618,0.34752474807292427,0.003060190618369353,0.005321395445471346,51.23445934276135,-29.07433769316559,115.0633666430699,0.035422838635115,0.7,16.106465842326163,1.4444825781233375,0.08605367896477176,0.08944410667735363
0.19382918383294828,0.3471590080365555,0.00608219491154461,0.005327243182551292,52.04001882601807,-29.00167915832433,115.0676731522564,0.035385590258970395,0.75,16.11591348794284,1.4618588155269836,0.08620668849569023,0.0904614585872062
0.1986957624107606,0.3467681859128718,0.009093128179046207,0.005342328840204504,52.846056786895,-28.928152268787937,115.07199108942483,0.03534578731773406,0.8,16.125604947134487,1.4792167659288114,0.08651079824126746,0.09147493101014194
0.20355205788331232,0.34635230993860144,0.012092267058639097,0.005366598582614156,53.65258540395474,-28.853757970259107,115.0763279957471,0.03530343266570637,0.85,16.135539735255026,1.496555175224455,0.08696545465021978,0.09248441038790615
0.20839748122516324,0.34591141016060273,0.015078891021633227,0.005399995633457028,54.45961683078984,-28.77849727111046,115.08069138381344,0.035258529340243885,0.9,16.145717338149193,1.5138727907213851,0.08757006800315173,0.09348978428439637
0.21323144464040378,0.34544551843369276,0.018052282545987036,0.005442460308670563,55.26716319454883,-28.70237124231169,115.08508873582738,0.03521108056155463,0.95,16.156137212210453,1.5311683612294154,0.08832401255423339,0.09449094141272711
0.21805336163378713,0.34495466841834627,0.0210117272886887,0.005493930050513631,56.07523659446515,-28.625381017352176,115.08952750180828,0.03516108973248102,1.0,16.166798784442474,1.5484406371511,0.08922662668153274,0.09548777166160564
0.22286264708170433,0.3444388955782632,0.02395651425737364,0.005554339462890247,56.88384910038932,-28.547527792159098,115.09401509780146,0.035108560438270424,1.05,16.177701452524165,1.5656883705720173,0.09027721304596717,0.09648016612100602
