altitude_m,ax,ay,az,bax_true,bay_true,baz_true,bias_true_m,clock_bias_correction_m,clock_bias_true_m,gx,gy,gz,is_dropout,is_outlier,kind,measurement_time_s,pseudorange_m,satellite_id,satellite_x,satellite_y,satellite_z,sensor,time_s,true_range_m,true_vx,true_vy,true_vz,valid,vx,vy,vz
,0.19595726444182412,0.37959616842434885,0.07983895348632304,0.035,-0.025,0.02,,,,0.00011686481680131473,-0.002535267722336355,0.002829632378903919,0.0,0.0,inertial,0.0,,,,,,imu,0.0,,,,,1.0,,,
115.0662943104075,,,,,,,0.0,,,,,,0.0,0.0,altitude,0.0,,,,,,barometer,0.0,,,,,1.0,,,
,,,,,,,,,,,,,0.0,0.0,velocity_3d,0.0,,,,,,doppler_velocity,0.0,,16.0,1.2,0.1,1.0,15.951555204226134,1.2216102573146475,0.020610959331286788
,,,,,,,,0.0,0.0,,,,0.0,0.0,pseudorange,0.0,26567382.29671823,0.0,15600000.0,7540000.0,20140000.0,gnss_pseudorange,0.0,26567381.7342945,,,,1.0,,,
,,,,,,,,0.0,0.0,,,,0.0,0.0,pseudorange,0.0,26476730.32003559,1.0,-18760000.0,13400000.0,13020000.0,gnss_pseudorange,0.0,26476731.48664172,,,,1.0,,,
,,,,,,,,0.0,0.0,,,,0.0,0.0,pseudorange,0.0,26567913.744888052,2.0,17610000.0,-14630000.0,13480000.0,gnss_pseudorange,0.0,26567913.222828116,,,,1.0,,,
,,,,,,,,0.0,0.0,,,,0.0,0.0,pseudorange,0.0,27255969.569114167,3.0,-19170000.0,-6100000.0,18390000.0,gnss_pseudorange,0.0,27255970.683791928,,,,1.0,,,
,,,,,,,,0.0,0.0,,,,0.0,0.0,pseudorange,0.0,26537484.675624907,4.0,10320000.0,21100000.0,-12350000.0,gnss_pseudorange,0.0,26537486.333783105,,,,1.0,,,
,0.0860284174224244,0.3655326604461693,0.08251086536382593,0.035061283569343356,-0.024892374222717933,0.019822449406967473,,,,0.0017669422419620262,-0.0002447924865529183,0.0199110180187558,0.0,0.0,inertial,0.05,,,,,,imu,0.05,,,,,1.0,,,
,0.1766362903021738,0.3658646721105607,0.01682938631912056,0.035113728587215134,-0.02486561911828236,0.01985288907156695,,,,0.00015917849586259203,-0.0019739206509896967,0.020268872889084407,0.0,0.0,inertial,0.1,,,,,,imu,0.1,,,,,1.0,,,
,0.14503482100332238,0.38613576723839116,0.021141189999676752,0.034808956156309995,-0.024927192970905735,0.019742833670347893,,,,0.0004119169350885611,-0.0004935011281820582,0.025732341587117475,0.0,0.0,inertial,0.15,,,,,,imu,0.15,,,,,1.0,,,
,0.18015799349360181,0.3159411591082954,-0.008676078504088485,0.034809406137570956,-0.025012730296355774,0.01986814229040213,,,,0.0034052012872234118,0.0002953254575168759,0.022917924811725922,0.0,0.0,inertial,0.2,,,,,,imu,0.2,,,,,1.0,,,
,0.16726823582147932,0.37053950455631846,0.055385400647619404,0.03472987600538438,-0.024811477813043437,0.020002814032370076,,,,0.003187437053678946,-0.0021800938800904048,0.024507767447235033,0.0,0.0,inertial,0.25,,,,,,imu,0.25,,,,,1.0,,,
113.55075641470982,,,,,,,-0.0009887081618310276,,,,,,0.0,0.0,altitude,0.25,,,,,,barometer,0.25,,,,,1.0,,,
,0.18401760601097591,0.24793117503580442,0.0626336882891266,0.034828966920869474,-0.024607114566342934,0.019968107379022583,,,,-0.0007427068065788741,-0.0010852272170006822,0.02339430516722186,0.0,0.0,inertial,0.3,,,,,,imu,0.3,,,,,1.0,,,
,,,,,,,,,,,,,0.0,0.0,velocity_3d,0.3333333333,,,,,,doppler_velocity,0.3333333333,,16.0446991772819,1.3166167308570447,0.0896093772005348,1.0,15.953110661260261,1.3594163506885208,-0.08278157127996791
,0.1920576766070966,0.26404225748244153,-0.04859167368736396,0.034822683097386876,-0.02451857214564509,0.02018443982165313,,,,-0.001051588028842215,-0.0008020963255128187,0.023078939987372503,0.0,0.0,inertial,0.35,,,,,,imu,0.35,,,,,1.0,,,
,0.06540618329429987,0.2944235321988357,0.033922373388941954,0.035005771642790964,-0.024208967986587303,0.0199391802971939,,,,0.00070246404467475,-0.0007905358748550286,0.019985637906781,0.0,0.0,inertial,0.4,,,,,,imu,0.4,,,,,1.0,,,
,0.28415411938343776,0.21656029520130787,-0.0003910453894949723,0.03514149072468321,-0.024238758829794364,0.020116271105674953,,,,0.0018647698686045763,-0.0018855631791205925,0.02267730701371538,0.0,0.0,inertial,0.45,,,,,,imu,0.45,,,,,1.0,,,
,0.13753822617422318,0.3125804582026531,-0.04739351227351828,0.035250824326405604,-0.02425900893440148,0.020329442815909506,,,,-0.0012221699744902512,-0.0007320667341268158,0.022685848595464075,0.0,0.0,inertial,0.5,,,,,,imu,0.5,,,,,1.0,,,
115.13565936023402,,,,,,,0.0003518912137683622,,,,,,0.0,0.0,altitude,0.5,,,,,,barometer,0.5,,,,,1.0,,,
,0.11863006387251608,0.34751349154370004,-0.04209456070836675,0.03508055223939436,-0.024240644024810066,0.020369222017922746,,,,0.0008096853948461401,-0.0025482827240787868,0.02422944347020198,0.0,0.0,inertial,0.55,,,,,,imu,0.55,,,,,1.0,,,
,0.2396772491303319,0.4301365012625916,0.03488663080087774,0.03493366224947465,-0.024507994294285816,0.02021363720083471,,,,0.0037131959148183433,0.0007606742792049154,0.019699834667057006,0.0,0.0,inertial,0.6,,,,,,imu,0.6,,,,,1.0,,,
,0.2970542576769006,0.2837611245070252,0.08120180756460091,0.03508779919136638,-0.024379942362868084,0.020231562059299837,,,,-0.0005009363758253392,-0.0004962982546015005,0.01778269869545358,0.0,0.0,inertial,0.65,,,,,,imu,0.65,,,,,1.0,,,
,,,,,,,,,,,,,0.0,0.0,velocity_3d,0.6666666667,,,,,,doppler_velocity,0.6666666667,,16.10033025769286,1.4328870654816857,0.08605275092072215,1.0,16.24748204545255,1.2567853978817871,-0.08641732447334988
,0.3175186892954467,0.33358390722877596,-0.013695421174953142,0.03497439026811614,-0.024186414310818145,0.020177288724028117,,,,-0.0018742072053894122,0.0008415513264469336,0.018033792919038345,0.0,0.0,inertial,0.7,,,,,,imu,0.7,,,,,1.0,,,
,0.2133114632907299,0.31130456120651356,-0.0492802286867924,0.03490246925587993,-0.024137552924316283,0.020185841660224246,,,,-0.0008665639102587732,0.0009206532461884629,0.022448605805587905,0.0,0.0,inertial,0.75,,,,,,imu,0.75,,,,,1.0,,,
116.26458407254066,,,,,,,0.0013749151533732407,,,,,,0.0,0.0,altitude,0.75,,,,,,barometer,0.75,,,,,1.0,,,
,0.28924752633401213,0.164462239559583,0.0019563070477493505,0.03454495430885976,-0.024300774033526918,0.020186200755437082,,,,0.0030011537774383167,0.0027169873528295873,0.02375733417331284,0.0,0.0,inertial,0.8,,,,,,imu,0.8,,,,,1.0,,,
,0.24049158305636187,0.22830057390584052,0.1067391116215877,0.03458172071114164,-0.024330592082298052,0.020122823710425685,,,,0.0006763558404486716,0.002508183240817476,0.02251109940404778,0.0,0.0,inertial,0.85,,,,,,imu,0.85,,,,,1.0,,,
,0.22800236071205635,0.3261456038054289,0.010961770577316985,0.03460166371449311,-0.0243907203739053,0.020231218541604642,,,,0.0012196642034674752,0.0008255532011674837,0.020189146729684644,0.0,0.0,inertial,0.9,,,,,,imu,0.9,,,,,1.0,,,
,0.2560875064225467,0.2591673133549235,0.024493368977110568,0.03455026439600825,-0.02449619080557092,0.02039129210587851,,,,0.0015997817478664454,0.0007819052208957661,0.021471873325789,0.0,0.0,inertial,0.95,,,,,,imu,0.95,,,,,1.0,,,
,,,,,,,,0.0,0.0,,,,0.0,0.0,pseudorange,1.0,26567371.164143212,0.0,15600000.0,7540000.0,20140000.0,gnss_pseudorange,0.9934468094,26567371.837169096,,,,1.0,,,
,,,,,,,,0.0,0.0,,,,0.0,0.0,pseudorange,1.0,26476741.769586384,1.0,-18760000.0,13400000.0,13020000.0,gnss_pseudorange,0.9934468094,26476742.136996415,,,,1.0,,,
,,,,,,,,0.0,0.0,,,,0.0,0.0,pseudorange,1.0,26567903.958523054,2.0,17610000.0,-14630000.0,13480000.0,gnss_pseudorange,0.9934468094,26567903.27924028,,,,1.0,,,
,,,,,,,,0.0,0.0,,,,0.0,0.0,pseudorange,1.0,27255983.569474023,3.0,-19170000.0,-6100000.0,18390000.0,gnss_pseudorange,0.9934468094,27255982.23728711,,,,1.0,,,
,,,,,,,,0.0,0.0,,,,0.0,0.0,pseudorange,1.0,26537480.33900209,4.0,10320000.0,21100000.0,-12350000.0,gnss_pseudorange,0.9934468094,26537479.031112477,,,,1.0,,,
,0.20604792037674177,0.3540577618210275,-0.003878410219895649,0.0345381608094295,-0.02460890839116792,0.020452624328856372,,,,-0.00016807491605743628,0.00012935458969701435,0.022126092017213432,0.0,0.0,inertial,1.0,,,,,,imu,1.0,,,,,1.0,,,
114.19369209023766,,,,,,,0.00281982920781624,,,,,,0.0,0.0,altitude,1.0,,,,,,barometer,1.0,,,,,1.0,,,
,,,,,,,,,,,,,0.0,0.0,velocity_3d,1.0,,,,,,doppler_velocity,1.0,,16.166798784442474,1.5484406371511,0.08922662668153274,1.0,16.055282571527158,1.5869601898866252,0.25128836490557216
,0.24492409969861703,0.253844523332974,0.005048454441425383,0.034526444939951016,-0.024603540175443136,0.020499945551828103,,,,0.0007752708684723665,-0.0015380481884988261,0.020781694202522804,0.0,0.0,inertial,1.05,,,,,,imu,1.05,,,,,1.0,,,
,0.24649844825951756,0.3879785331709915,0.1100092528482984,0.03464239546998745,-0.024454450898662043,0.020718831577629205,,,,-0.0003875803970002516,0.0012955171763005583,0.02231526394159504,0.0,0.0,inertial,1.1,,,,,,imu,1.1,,,,,1.0,,,
,0.23890399715833316,0.33631840828395637,0.02326208708211369,0.03441703482607893,-0.024507832074970506,0.020647787447717236,,,,0.0021565810373369654,-0.0026089157607744476,0.01754360995165865,0.0,0.0,inertial,1.15,,,,,,imu,1.15,,,,,1.0,,,
,0.26410945418200776,0.3148399523110112,0.038746236873211395,0.034534411588032554,-0.024211717212644864,0.0207441603731598,,,,-0.0014273014953925854,0.000788210810326377,0.02159287942778093,0.0,0.0,inertial,1.2,,,,,,imu,1.2,,,,,1.0,,,
,0.2625025340151007,0.30513982116556015,0.003966464826665461,0.03446877778879499,-0.024210509369214817,0.020904830953356355,,,,8.536234536590741e-05,-0.003242697685667613,0.02168044798894755,0.0,0.0,inertial,1.25,,,,,,imu,1.25,,,,,1.0,,,
114.5674648026488,,,,,,,0.003997235565365969,,,,,,0.0,0.0,altitude,1.25,,,,,,barometer,1.25,,,,,1.0,,,
,0.2761596934724104,0.3437671094679346,0.06399640805301332,0.034474821578632915,-0.02433779070435891,0.02089425152251523,,,,0.0015929697431482617,0.00017145744730709482,0.01742239831244447,0.0,0.0,inertial,1.3,,,,,,imu,1.3,,,,,1.0,,,
,,,,,,,,,,,,,0.0,0.0,velocity_3d,1.3333333333,,,,,,doppler_velocity,1.3333333333,,16.244031413194037,1.6628982708475442,0.09900404163883161,1.0,16.02791785393899,1.7901059544831204,0.3615284348240132
,0.3190548817459417,0.30545262918110905,-0.001886257074767167,0.03449511272807343,-0.024283954519270245,0.020844853021497235,,,,-0.00011834385326141072,0.0029069089208708025,0.019789644908988574,0.0,0.0,inertial,1.35,,,,,,imu,1.35,,,,,1.0,,,
,0.2676932414973686,0.29501179444847997,0.04714599217220411,0.034639363402828256,-0.024358753925239618,0.02083339549015368,,,,-0.0008387714646922175,0.001882111246627247,0.020283893948598027,0.0,0.0,inertial,1.4,,,,,,imu,1.4,,,,,1.0,,,
,0.3206410818109733,0.3752009034547844,0.04860668985356146,0.03456261458038585,-0.024402623551316695,0.02108228826058482,,,,0.0008483215367488167,0.0012534690833164866,0.022236409894944825,0.0,0.0,inertial,1.45,,,,,,imu,1.45,,,,,1.0,,,
,0.3195193618143389,0.24954975205904442,0.11762086232424365,0.03453948827139054,-0.02436777473361066,0.020734955628588098,,,,-0.0019608591296796244,6.956131876079027e-05,0.020350454841064344,0.0,0.0,inertial,1.5,,,,,,imu,1.5,,,,,1.0,,,
114.5600673000705,,,,,,,0.003061262356905715,,,,,,0.0,0.0,altitude,1.5,,,,,,barometer,1.5,,,,,1.0,,,
,0.2615624947125382,0.22711062917639424,0.05602364467039678,0.03473726463516632,-0.02441285741573356,0.02082451971991452,,,,-0.00017319752824992543,-0.0016705463048985692,0.017315158507093233,0.0,0.0,inertial,1.55,,,,,,imu,1.55,,,,,1.0,,,
,0.37910245427439804,0.3391641425254696,0.10904497235544142,0.03497074932617415,-0.024699479658489412,0.020598756946025247,,,,0.00020767174219919063,0.0009915273623418899,0.020909569127552406,0.0,0.0,inertial,1.6,,,,,,imu,1.6,,,,,1.0,,,
,0.2505699569085009,0.28110897389233563,0.14051349960188864,0.03516635877872912,-0.02490506765339803,0.02059121582956263,,,,-0.001999462753960032,0.000768597646146146,0.01837956599204198,0.0,0.0,inertial,1.65,,,,,,imu,1.65,,,,,1.0,,,
,,,,,,,,,,,,,0.0,0.0,velocity_3d,1.6666666667,,,,,,doppler_velocity,1.6666666667,,16.331736300539266,1.7759006557619057,0.11508925095880554,1.0,16.63965150476241,1.6258783234128975,-0.031893279973975786
,0.3629753231029187,0.3194050063791254,0.06676224507745067,0.035086611131824416,-0.024912060433274378,0.02036666254241052,,,,0.0009258907982260851,0.00404344498950971,0.01867965163067587,0.0,0.0,inertial,1.7,,,,,,imu,1.7,,,,,1.0,,,
,0.3783246400472192,0.37761515275955315,0.15032397279789225,0.03509661148915008,-0.02489843313067111,0.020324982149783857,,,,-0.00011230335174853911,0.0036136201735861564,0.017773325301093105,0.0,0.0,inertial,1.75,,,,,,imu,1.75,,,,,1.0,,,
114.32959266234155,,,,,,,0.004300146274850569,,,,,,0.0,0.0,altitude,1.75,,,,,,barometer,1.75,,,,,1.0,,,
,0.40055559629749454,0.22105014748293045,0.10599445619607181,0.03502047636483229,-0.024853040580428372,0.020330505296438005,,,,-0.0007537880034578737,-0.0017331240688615494,0.013432753181748722,0.0,0.0,inertial,1.8,,,,,,imu,1.8,,,,,1.0,,,
,0.3788315771720701,0.25195050815279074,0.10777836983167124,0.035046107120692296,-0.02468555045336129,0.02045240014323696,,,,-0.0009162668142404361,-0.0028463267268227584,0.018243294538576867,0.0,0.0,inertial,1.85,,,,,,imu,1.85,,,,,1.0,,,
,0.333756145271444,0.2903748397047133,0.14528164244176475,0.035196812986122324,-0.024775284404938522,0.020519792033231454,,,,-0.00042938060835688314,0.0003697207301917936,0.017317800766274802,0.0,0.0,inertial,1.9,,,,,,imu,1.9,,,,,1.0,,,
,0.39720211869977334,0.30478167137157314,0.11513734743063392,0.03500285962950973,-0.02506602862627093,0.020841772486489708,,,,0.002096274884569868,0.003905425740000544,0.018304328349000875,0.0,0.0,inertial,1.95,,,,,,imu,1.95,,,,,1.0,,,
,0.3779713839477612,0.29098380587401923,0.124578988433211,0.03493256440251521,-0.02494132401097053,0.021030405727214596,,,,0.00021363540468338776,0.0008200874933871396,0.019826902145782956,0.0,0.0,inertial,2.0,,,,,,imu,2.0,,,,,1.0,,,
115.21031581610116,,,,,,,0.0030696567083366632,,,,,,0.0,0.0,altitude,2.0,,,,,,barometer,2.0,,,,,1.0,,,
,,,,,,,,,,,,,0.0,0.0,velocity_3d,2.0,,,,,,doppler_velocity,2.0,,16.429647422595586,1.8870878348758542,0.13717083517418208,1.0,16.37361969221246,1.8246839468759317,0.6719413208897993
,,,,,,,,0.0,0.0,,,,0.0,0.0,pseudorange,2.0,26567359.56758469,0.0,15600000.0,7540000.0,20140000.0,gnss_pseudorange,2.0234597985,26567361.70148597,,,,1.0,,,
,,,,,,,,0.0,0.0,,,,0.0,0.0,pseudorange,2.0,26476751.417676065,1.0,-18760000.0,13400000.0,13020000.0,gnss_pseudorange,2.0234597985,26476752.756199542,,,,1.0,,,
,,,,,,,,0.0,0.0,,,,0.0,0.0,pseudorange,2.0,26567891.49243861,2.0,17610000.0,-14630000.0,13480000.0,gnss_pseudorange,2.0234597985,26567893.37295976,,,,1.0,,,
,,,,,,,,0.0,0.0,,,,0.0,0.0,pseudorange,2.0,27255995.163559847,3.0,-19170000.0,-6100000.0,18390000.0,gnss_pseudorange,2.0234597985,27255994.006380305,,,,1.0,,,
,,,,,,,,0.0,0.0,,,,0.0,0.0,pseudorange,2.0,26537470.480536975,4.0,10320000.0,21100000.0,-12350000.0,gnss_pseudorange,2.0234597985,26537471.379807964,,,,1.0,,,
,0.313789552321165,0.42053938809132535,0.016532960928491366,0.03498236920705202,-0.02493586558722589,0.021165648857258284,,,,0.0002126815663768327,-0.0003985856976104513,0.01902273974362634,0.0,0.0,inertial,2.05,,,,,,imu,2.05,,,,,1.0,,,
,0.39751332173039644,0.2762089906264269,0.10188001935266622,0.03505866325408239,-0.024893086614875562,0.021401248189288274,,,,-0.002308161901601534,-0.0008844108043538137,0.015426251514451539,0.0,0.0,inertial,2.1,,,,,,imu,2.1,,,,,1.0,,,
,0.3349485009791863,0.28372876760101556,0.02516993297067653,0.03513132577104968,-0.024953164282391097,0.02160451787361466,,,,0.0012748131517507034,-0.001064686433331179,0.018514480153601687,0.0,0.0,inertial,2.15,,,,,,imu,2.15,,,,,1.0,,,
,0.3776481346651955,0.28650620264108306,0.1134839094602604,0.035135528031970883,-0.024883157658668935,0.021627680277703534,,,,0.002518316108945439,-0.0015791726126419276,0.01200962083533537,0.0,0.0,inertial,2.2,,,,,,imu,2.2,,,,,1.0,,,
,0.4823960391237985,0.3194708886178969,0.1561362579418638,0.03488754463623797,-0.02489766017931633,0.021945306229988464,,,,0.0009821774388133438,0.003978273133159844,0.015842531433640415,0.0,0.0,inertial,2.25,,,,,,imu,2.25,,,,,1.0,,,
114.00109175162993,,,,,,,0.005431630287682459,,,,,,0.0,0.0,altitude,2.25,,,,,,barometer,2.25,,,,,1.0,,,
,0.3231571491768353,0.26782819088569215,0.12511714568534618,0.034882644824016984,-0.02507685583443055,0.02183399385729996,,,,-2.439492646501452e-05,-0.002028201300304291,0.017882234233269016,0.0,0.0,inertial,2.3,,,,,,imu,2.3,,,,,1.0,,,
,,,,,,,,,,,,,0.0,0.0,velocity_3d,2.3333333333,,,,,,doppler_velocity,2.3333333333,,16.53751571756448,1.9960865044742686,0.16491307415180362,1.0,16.606408121907958,1.8886173526374717,0.18087733909346246
,0.43460384272044106,0.2702651699043143,0.12203028592810762,0.03466518471435885,-0.025050406975651095,0.021764463140969685,,,,-0.00019139477259148797,0.0009441010970866634,0.01787042416433054,0.0,0.0,inertial,2.35,,,,,,imu,2.35,,,,,1.0,,,
,0.41975636134042016,0.33120041113255594,0.13413158129501399,0.034541283502363455,-0.02501891749234114,0.021762391023661447,,,,0.001205722329807903,7.216617986077807e-05,0.020576706726593477,0.0,0.0,inertial,2.4,,,,,,imu,2.4,,,,,1.0,,,
,0.36812860442761197,0.38394373321561637,0.11171687157387965,0.03467301975279092,-0.0251964382268623,0.02171073507648748,,,,0.001377780561086553,0.0013488705605324057,0.017083793996488777,0.0,0.0,inertial,2.45,,,,,,imu,2.45,,,,,1.0,,,
,0.37954818778060406,0.29687972310095767,0.09682378799805705,0.03464136603408574,-0.02514026153194501,0.021757783243924887,,,,0.0012887428993801624,0.0017903431592960675,0.017889777895281404,0.0,0.0,inertial,2.5,,,,,,imu,2.5,,,,,1.0,,,
115.18543844433195,,,,,,,0.010231795688695242,,,,,,0.0,0.0,altitude,2.5,,,,,,barometer,2.5,,,,,1.0,,,
,0.461375382338447,0.3115647386613123,0.1710333092162199,0.03447655070428082,-0.02485338072062653,0.021944440173149983,,,,0.00034277517574402916,-0.0006342002524181473,0.014661502249018203,0.0,0.0,inertial,2.55,,,,,,imu,2.55,,,,,1.0,,,
,0.5144885866340986,0.37000833669494393,0.1322559639679895,0.03479567561785882,-0.024844562978743236,0.021764307797551015,,,,0.001824573072890007,0.0019706332850230697,0.0161379251571468,0.0,0.0,inertial,2.6,,,,,,imu,2.6,,,,,1.0,,,
,0.44219867465471924,0.36115387364887097,0.23320529383641425,0.0346042136809516,-0.024877961024157475,0.02174079235201141,,,,0.000619431115897982,0.001687256387377143,0.012057788837458238,0.0,0.0,inertial,2.65,,,,,,imu,2.65,,,,,1.0,,,
,,,,,,,,,,,,,0.0,0.0,velocity_3d,2.6666666667,,,,,,doppler_velocity,2.6666666667,,16.654889822149585,2.1025630282417196,0.19783556525641377,1.0,16.68422172464101,1.9200479254172724,0.0213807707659385
,0.46462313706123204,0.27916411900301225,0.07963049857047064,0.03450761438164586,-0.024528013020240585,0.021805458494199452,,,,-0.0008989278159443624,-0.001014504451258581,0.01904704218247917,0.0,0.0,inertial,2.7,,,,,,imu,2.7,,,,,1.0,,,
,0.38909011985328046,0.2871023911699028,0.22268830814747284,0.03469381336550682,-0.02473391456353301,0.02204860178133694,,,,-0.0005426622104110127,0.0002901279940660245,0.017014031656270964,0.0,0.0,inertial,2.75,,,,,,imu,2.75,,,,,1.0,,,
113.89413293893965,,,,,,,0.011387757388173773,,,,,,0.0,0.0,altitude,2.75,,,,,,barometer,2.75,,,,,1.0,,,
,0.43789654171909037,0.2749384601436248,0.12051568446859771,0.034719486874063434,-0.0244388298902989,0.021886640632905838,,,,0.001960872647085426,0.0023564937025599016,0.014372563741170167,0.0,0.0,inertial,2.8,,,,,,imu,2.8,,,,,1.0,,,
,0.5082416953590919,0.25300466990147236,0.1600564410275744,0.034626951611189144,-0.024617976941798198,0.021769524147881775,,,,0.0004766328298701086,-0.0003958926947548232,0.010897641716722455,0.0,0.0,inertial,2.85,,,,,,imu,2.85,,,,,1.0,,,
,0.36936934488980605,0.2652312046029186,0.16413606714438014,0.03453840841276256,-0.02482465570194368,0.02183665738032496,,,,0.001337531380181526,-0.0018000903248738492,0.01645506774013246,0.0,0.0,inertial,2.9,,,,,,imu,2.9,,,,,1.0,,,
,0.3578457103725013,0.23905737805601754,0.0418745205036795,0.03468348194353685,-0.024810157505793032,0.021735990321917042,,,,-0.00019353741633374528,0.002442010255058126,0.017038200963230308,0.0,0.0,inertial,2.95,,,,,,imu,2.95,,,,,1.0,,,
,,,,,,,,0.0,0.0,,,,0.0,0.0,pseudorange,3.0,26567350.743172977,0.0,15600000.0,7540000.0,20140000.0,gnss_pseudorange,2.9885969308,26567351.235247638,,,,1.0,,,
,,,,,,,,0.0,0.0,,,,0.0,0.0,pseudorange,3.0,26476764.077795964,1.0,-18760000.0,13400000.0,13020000.0,gnss_pseudorange,2.9885969308,26476763.390438315,,,,1.0,,,
,,,,,,,,0.0,0.0,,,,0.0,0.0,pseudorange,3.0,26567884.09685087,2.0,17610000.0,-14630000.0,13480000.0,gnss_pseudorange,2.9885969308,26567883.406471796,,,,1.0,,,
,,,,,,,,0.0,0.0,,,,0.0,0.0,pseudorange,3.0,27256004.06362955,3.0,-19170000.0,-6100000.0,18390000.0,gnss_pseudorange,2.9885969308,27256006.015980486,,,,1.0,,,
,,,,,,,,0.0,0.0,,,,0.0,0.0,pseudorange,3.0,26537462.319120064,4.0,10320000.0,21100000.0,-12350000.0,gnss_pseudorange,2.9885969308,26537463.381048404,,,,1.0,,,
,0.5035178008511618,0.27408315625460294,0.24463081618434215,0.034693859528156575,-0.024588440913114462,0.021426965779034877,,,,0.0035206557234043452,0.0007097353079379154,0.016586993281299766,0.0,0.0,inertial,3.0,,,,,,imu,3.0,,,,,1.0,,,
114.6563910611453,,,,,,,0.004833558912521049,,,,,,0.0,0.0,altitude,3.0,,,,,,barometer,3.0,,,,,1.0,,,
,,,,,,,,,,,,,0.0,0.0,velocity_3d,3.0,,,,,,doppler_velocity,3.0,,16.78134446656597,2.2061782365930096,0.23544865254180586,1.0,16.720811913537265,2.3534635113921984,0.25629879300367653
,0.49457054287465496,0.3208158205339723,0.01620392051666064,0.034953205700949445,-0.024403099469056822,0.02141730946504667,,,,0.0018416699001871965,-0.0007519660377662804,0.017628092628907945,0.0,0.0,inertial,3.05,,,,,,imu,3.05,,,,,1.0,,,
,0.49278447607764764,0.20422326352842773,0.2803441557341637,0.03480744925483789,-0.02458567283812086,0.021669275126399358,,,,-0.0017446464934779582,-0.0002584686089516358,0.014999706780093512,0.0,0.0,inertial,3.1,,,,,,imu,3.1,,,,,1.0,,,
,0.384965821313121,0.27145538544621906,0.18889956845255595,0.03488435406967994,-0.024861159859066746,0.0215841013357233,,,,-0.0002417379236844485,0.001132826168286802,0.015035713183646155,0.0,0.0,inertial,3.15,,,,,,imu,3.15,,,,,1.0,,,
,0.5133708534731247,0.26782278185439856,0.1904140788073916,0.03481920162090016,-0.024596409483044653,0.02175796928260355,,,,0.0037659153288556887,0.0017494054422502088,0.017690935328373306,0.0,0.0,inertial,3.2,,,,,,imu,3.2,,,,,1.0,,,
,0.37471717919209113,0.26428109421772805,0.24838376869431694,0.03484351494121917,-0.024671815351222412,0.02195249953894823,,,,0.0008309866669187409,0.00031019392446780765,0.017325841804321354,0.0,0.0,inertial,3.25,,,,,,imu,3.25,,,,,1.0,,,
116.27800010570533,,,,,,,0.002810717531069182,,,,,,0.0,0.0,altitude,3.25,,,,,,barometer,3.25,,,,,1.0,,,
,0.4904835696056428,0.26809582864242765,0.17586337367953167,0.034804700203566026,-0.024564324763372346,0.021944174772066814,,,,-0.0009870398232585543,0.001165408485288049,0.015285549235988545,0.0,0.0,inertial,3.3,,,,,,imu,3.3,,,,,1.0,,,
,,,,,,,,,,,,,0.0,0.0,velocity_3d,3.3333333333,,,,,,doppler_velocity,3.3333333333,,16.916466349261185,2.306575459635777,0.2772398637459482,1.0,16.44104054318706,2.5989731122920112,0.13039810698855464
,0.45684156316980995,0.26751335561351636,0.13910060586416173,0.03455491473651109,-0.024619311418733254,0.021593784370025088,,,,3.5333884239906985e-05,0.0014126610211696743,0.019438386554552295,0.0,0.0,inertial,3.35,,,,,,imu,3.35,,,,,1.0,,,
,0.434968885697417,0.27850460511977665,0.1090435744610434,0.03468487649376693,-0.024500295643773564,0.0219272400509814,,,,-0.001195232062284951,0.00023869929397121067,0.016384859258686393,0.0,0.0,inertial,3.4,,,,,,imu,3.4,,,,,1.0,,,
,0.43980548940193387,0.27822693681072613,0.16577639862279175,0.034708190043874494,-0.024587224254481344,0.021706800730898854,,,,-0.0019963838192012715,0.0006108147748152804,0.015024902630049972,0.0,0.0,inertial,3.45,,,,,,imu,3.45,,,,,1.0,,,
,0.4616874876715826,0.27566509726650157,0.15596772193105965,0.034424921145386825,-0.02465021935858338,0.021828485801568872,,,,0.001978067438322684,0.0030585230421955353,0.013980209011397848,0.0,0.0,inertial,3.5,,,,,,imu,3.5,,,,,1.0,,,
115.16203929733746,,,,,,,0.0006848816148708231,,,,,,0.0,0.0,altitude,3.5,,,,,,barometer,3.5,,,,,1.0,,,
,0.4504470010590598,0.35447522624310235,0.16691530982179806,0.03460645189536291,-0.024583079993120507,0.02196717205315951,,,,-0.004490259135218125,0.0006519698945260659,0.014002883921000806,0.0,0.0,inertial,3.55,,,,,,imu,3.55,,,,,1.0,,,
,0.46500658553391094,0.2578426706761326,0.12523399237943528,0.03466145762941496,-0.024463364729808836,0.021879869073607533,,,,0.000172820083205975,-0.0022176914454786778,0.012390719231787788,0.0,0.0,inertial,3.6,,,,,,imu,3.6,,,,,1.0,,,
,0.47279851381363447,0.35495431597750604,0.18130308330298386,0.03475778141104184,-0.02463405190543932,0.021907159961795118,,,,-0.0010550472098277987,0.0014288131308219849,0.015101399775229694,0.0,0.0,inertial,3.65,,,,,,imu,3.65,,,,,1.0,,,
,,,,,,,,,,,,,0.0,0.0,velocity_3d,3.6666666667,,,,,,doppler_velocity,3.6666666667,,17.059665862618708,2.4034563544387817,0.32258993658904067,1.0,17.395470883342824,2.3460624887452406,0.1553263811742561
