bax,bax_error,bay,bay_error,baz,baz_error,covariance_trace,filter,nees_position,pos_error_m,profile,px,py,pz,sigma_pos_m,sigma_velocity_mps,time_s,velocity_error_mps,vx,vy,vz,yaw_error_rad,yaw_est_rad
0.0,-0.035,0.0,0.025,0.0,-0.02,5.432926703901509,robust,0.5361834445413968,1.1468632315158613,nominal,39.46329901461618,-28.989100984789882,115.07301030843831,2.203758571061909,0.355492425197334,0.0,0.0939022386193214,15.953862802235182,1.2210135208084645,0.020959369034892567,0.001525280295649356,0.07638512800641639
0.0,-0.035061283569343356,0.0,0.024892374222717933,0.0,-0.019822449406967473,5.43461183356244,robust,0.5381261731414816,1.1486718113324943,nominal,40.26109969024972,-28.9275933929239,115.07416141547176,2.203830445313286,0.35741133777859097,0.05,0.08988705339948172,15.958164223106303,1.239290153830773,0.025084912303083864,0.0015841072014226576,0.07750313753190015
0.0,-0.035113728587215134,0.0,0.02486561911828236,0.0,-0.01985288907156695,5.439189289639513,robust,0.5401107132742318,1.1505325824408614,nominal,41.05922869676792,-28.865171554392223,115.07543669781982,2.20404803700443,0.3624373948924586,0.1,0.0865435648036045,15.966996037621412,1.257583387436301,0.025926381619039894,0.001623143837440999,0.07859916827508724
0.0,-0.034808956156309995,0.0,0.024927192970905735,0.0,-0.019742833670347893,5.446685601327604,robust,0.5421095916671147,1.1524324210412875,nominal,41.857759792175244,-28.80180971531136,115.07675944338827,2.2044173198911707,0.3704441504348961,0.15,0.08443077644105891,15.974247778671577,1.2768901757982205,0.026983441119023732,0.0017339906124487214,0.07976469456746736
0.0,-0.034809406137570956,0.0,0.025012730296355774,0.0,-0.01986814229040213,5.45714417284059,robust,0.5440692516548385,1.1543165909204178,nominal,42.65669737860069,-28.737570280072568,115.07809777034609,2.2049480598543374,0.38124385396381416,0.2,0.08188231431244355,15.983255678346257,1.2926872337536353,0.02654963719381931,0.0016189924417298052,0.08070193592680518
7.351112042042098e-17,-0.034729876005384304,8.701051641876653e-18,0.024811477813043447,0.005928629401826612,-0.014074184630543465,5.250589818079618,robust,1.620941706619995,1.1294047935307483,nominal,43.44334691212105,-28.88483805414713,114.46304823940255,2.1552175830703444,0.3945167663193099,0.25,0.08778131894457718,15.99161909013733,1.3112142089814511,0.01756845072825594,0.0016782084149902232,0.08181082676000075
7.351112042042098e-17,-0.0348289669208694,8.701051641876653e-18,0.024607114566342944,0.005928629401826612,-0.014039477977195972,5.266787433614373,robust,1.6344476734251496,1.1329376200040857,nominal,44.24315788863543,-28.818967429729263,114.46399754326258,2.1560486394688794,0.41019245673436155,0.3,0.08215174797433904,16.00081997043788,1.3236107677332414,0.02040370367262094,0.0013539169146246088,0.08253352151589873
0.02660589103795964,-0.008216792059427238,-0.014185499417120205,0.010333072728524883,0.06898886130906283,0.0488044214874097,5.06618012539209,robust,1.718687987369968,1.152851701762774,nominal,45.030911255078955,-28.74687959718513,114.45212758235643,2.1549104959657055,0.2506159085149143,0.35,0.1566541538273182,15.969530259928161,1.350661890745776,-0.04383641124661021,0.0021528455709463046,0.08437662467459627
0.02660589103795964,-0.008399880604831326,-0.014185499417120205,0.010023468569467097,0.06898886130906283,0.049049681011868934,5.074747492276458,robust,1.7482550939821422,1.1591977579297172,nominal,45.82943626844069,-28.678960741358324,114.4498919286842,2.1553405008562447,0.26367012340619733,0.4,0.15995543708289836,15.971470274540978,1.3660923423265738,-0.04558973564261626,0.0020605922406384813,0.0853256117594944
0.02660589103795964,-0.008535599686723568,-0.014185499417120205,0.010053259412674159,0.06898886130906283,0.048872590203387876,5.085469017502552,robust,1.7777127306457385,1.165480245001905,nominal,46.62833171745317,-28.61036769199872,114.44752571701869,2.155852870305965,0.2793460182782523,0.45,0.15889863330093806,15.984347685958252,1.3776296320574952,-0.049058730977544145,0.0016705084841772688,0.08597371284781646
0.0266058910379598,-0.008644933288445802,-0.014185499417120174,0.010073509517281304,0.06497938077074451,0.044649937954835,4.986248744455181,robust,1.263859901574687,1.130160887976095,nominal,47.432533384547554,-28.46019315265598,114.68143312658295,2.130322868901498,0.2971001204054378,0.5,0.1589691460825971,15.989894302715065,1.393967929938484,-0.04833942306517009,0.0016199949450741435,0.08695820798242325
0.0266058910379598,-0.008474661201434558,-0.014185499417120174,0.010055144607689892,0.06497938077074451,0.04461015875282177,5.001195325074638,robust,1.2922138244962933,1.1353219933926277,nominal,48.23214312989935,-28.390042632420354,114.67888231300284,2.130989663236527,0.31681746417798207,0.55,0.1651933834865971,15.994495511356792,1.412052879486525,-0.05369312013912566,0.0016854568265363135,0.0880553826805027
0.0266058910379598,-0.008327771211514845,-0.014185499417120174,0.010322494877165642,0.06497938077074451,0.044765743569909804,5.0185171788797325,robust,1.3208046229668093,1.1407000515577177,nominal,49.0321342446648,-28.318884585945177,114.67616004105842,2.1317915265178486,0.3380483015796499,0.6,0.16587188387894827,16.00514907926141,1.4342689795205106,-0.055197757637619,0.0019760188071953344,0.08937424288077038
0.0266058910379598,-0.008481908153406575,-0.014185499417120174,0.01019444294574791,0.06497938077074451,0.044747818711444676,5.038317975173459,robust,1.3486163065664518,1.146074731329235,nominal,49.83272975908617,-28.246798703689244,114.67342043121003,2.1327526102474543,0.3605253514117733,0.65,0.16244083649960186,16.01867149759336,1.4491663107167179,-0.05438663629792618,0.0017987318869403524,0.09022172182019111
-0.12758418196466284,-0.16255857223277898,0.1438092856064163,0.16799569991723443,0.08615210466272272,0.0659748159386946,4.825158314024427,robust,1.3427207845589546,1.0885733027050677,nominal,50.686155301313434,-28.222204009935975,114.66559447285228,2.1311174647867612,0.24204587670194969,0.7,0.20010210770272702,16.162824193857436,1.3402902675615216,-0.0752179928797941,-0.006709138705803586,0.08273496797155015
-0.12758418196466256,-0.16248665122054248,0.14380928560641631,0.1679468385307326,0.08036283718000291,0.06017699551977866,4.792706429531635,robust,0.5742392385375304,1.099006469759376,nominal,51.50112305472268,-28.048142193401667,114.97726394487688,2.1216155731108555,0.2579842503564755,0.75,0.20376676685656098,16.179868976120204,1.3486650313415265,-0.07069378323383443,-0.0072991972827995966,0.08316226130440658
-0.12758418196466256,-0.16212913627352232,0.14380928560641631,0.16811005963994324,0.08036283718000291,0.060176636424565826,4.804325508436469,robust,0.5787160671136925,1.092724211438531,nominal,52.31063754316407,-27.980683125642148,114.97363124755252,2.122199488871216,0.2751301225567275,0.8,0.2199483647480427,16.20071056153514,1.3496976790391848,-0.07461410974044712,-0.008355861220264327,0.08311906978987744
-0.12758418196466256,-0.16216590267580422,0.14380928560641631,0.16813987768871436,0.08036283718000291,0.06024001346957722,4.817478462909725,robust,0.5831227266128194,1.0856392376319834,nominal,53.1211331659471,-27.913092627579815,114.96993351240856,2.1228796683299085,0.2931924038376215,0.85,0.23024416957717384,16.21911434978619,1.353922243454156,-0.07329529601836789,-0.00920055118240759,0.08328385920549847
-0.12758418196466256,-0.16218584567915567,0.14380928560641631,0.16820000598032162,0.08036283718000291,0.06013161863839826,4.83224167614993,robust,0.5876268079716414,1.0779757862187878,nominal,53.932533366614756,-27.84516859500936,114.96618199627439,2.1236740024088654,0.3120119855221937,0.9,0.24097731981029993,16.236893676920026,1.3630390593641066,-0.07676534934850218,-0.009739115554213917,0.08375066873018258
-0.12758418196466256,-0.16213444636067081,0.14380928560641631,0.16830547641198723,0.08036283718000291,0.0599715450741244,4.848699965046449,robust,0.592407160548691,1.0697825025902894,nominal,54.74485764007124,-27.77687244450647,114.9622738919717,2.1246023234157194,0.3314599015715715,0.95,0.25403520263484075,16.256077261339385,1.368806960751532,-0.0795588227586468,-0.010486317504689424,0.08400462390803778
0.015043655403093242,-0.01949450540633626,0.014545399964562389,0.039154308355730305,-0.11125437442864158,-0.13170699875749795,2.4318645614426355,robust,0.7147394804856215,0.5248200660480495,nominal,55.83725391067418,-28.22119267396406,114.85408721848468,1.4959044149416292,0.23610846603129032,1.0,0.05688209706178727,16.151831999587923,1.4938055665189995,0.08407130183341809,-0.0032649082467588464,0.09222286341484692
0.015043655403093242,-0.019482789536857774,0.014545399964562389,0.03914894014000553,-0.11125437442864158,-0.1317543199804697,2.440181729101273,robust,0.7108009301646085,0.5230145776967476,nominal,56.64513286120894,-28.146203271733903,114.85843616211244,1.496379013995853,0.2502876405357303,1.05,0.061619430414129664,16.1633260218027,1.50577052268742,0.08988644327692144,-0.003588578954512478,0.0928915871664934
0.015043655403093242,-0.01959874006689421,0.014545399964562389,0.03899985086322443,-0.11125437442864158,-0.1319732060062708,2.4495216085713243,robust,0.704704989997795,0.5209693276544743,nominal,57.453588480790145,-28.070447954183024,114.86320706381039,1.496963948365111,0.26501421810410974,1.1,0.060850445327362494,16.174898761445522,1.5244421793477416,0.10094962464076845,-0.003498190788760791,0.0939698263183682
