accepted,gate,innovation_std,measurement_time_s,nis,residual_0,residual_1,residual_2,residual_3,residual_4,residual_5,residual_norm,sensor_is_dropout,sensor_is_outlier,source,stale_s,time_s
1.0,80.0,1.2769119289939208,4.0,0.0021367055349132023,-0.05902463113382339,,,,,,0.05902463113382339,0.0,0.0,barometer_altitude,0.0,4.0
1.0,80.0,1.2815564938391835,4.2,0.0772303182901413,-0.35614894972160016,,,,,,0.35614894972160016,0.0,0.0,barometer_altitude,0.0,4.2
1.0,80.0,1.28676315540081,4.4,0.07301945232076346,0.347710577757411,,,,,,0.347710577757411,0.0,0.0,barometer_altitude,0.0,4.4
1.0,80.0,1.2923231855252906,4.6,1.191126256437539,-1.410425122737891,,,,,,1.410425122737891,0.0,0.0,barometer_altitude,0.0,4.6
1.0,80.0,1.2979941093872376,4.8,0.5825526065699096,-0.9906957420758715,,,,,,0.9906957420758715,0.0,0.0,barometer_altitude,0.0,4.8
1.0,80.0,6.074615276244905,5.0,2.625145257499707,-4.590370793611854,-1.925298907044823,1.70085644916999,0.27398890877947935,-0.037749967928018435,0.06449519873617554,5.268002199873175,0.0,0.0,gps_position_velocity,0.0,5.0
1.0,80.0,1.276578172357862,5.0,0.023258351193174896,-0.19468696563460242,,,,,,0.19468696563460242,0.0,0.0,barometer_altitude,0.0,5.0
1.0,80.0,1.2806108599108088,5.2,0.17243429832294083,0.5317763361681074,,,,,,0.5317763361681074,0.0,0.0,barometer_altitude,0.0,5.2
1.0,80.0,1.2848797997812518,5.4,0.0007932437893797641,-0.03618810499351355,,,,,,0.03618810499351355,0.0,0.0,barometer_altitude,0.0,5.4
1.0,80.0,1.2892362120326624,5.6,0.16284947980924705,-0.5202662852536548,,,,,,0.5202662852536548,0.0,0.0,barometer_altitude,0.0,5.6
1.0,80.0,1.2935259722654093,5.8,0.15556051650228378,-0.5101816586734742,,,,,,0.5101816586734742,0.0,0.0,barometer_altitude,0.0,5.8
1.0,80.0,6.022768137565037,6.0,3.224933393708733,-2.6795482263974293,4.482653006759486,1.062788019700534,0.15979311618213998,0.09301139886113319,0.46763546207700946,5.353180637444223,0.0,0.0,gps_position_velocity,0.0,6.0
1.0,80.0,1.2757164555864844,6.0,0.0642445573235484,-0.3233496000074325,,,,,,0.3233496000074325,0.0,0.0,barometer_altitude,0.0,6.0
1.0,80.0,1.2790648493997343,6.2,0.18110326125180584,0.5443217642377363,,,,,,0.5443217642377363,0.0,0.0,barometer_altitude,0.0,6.2
1.0,80.0,1.282492819939957,6.4,0.6996370574464279,-1.0727322684351464,,,,,,1.0727322684351464,0.0,0.0,barometer_altitude,0.0,6.4
1.0,80.0,1.2858994713324063,6.6,1.0721430289528944,1.3314761171458969,,,,,,1.3314761171458969,0.0,0.0,barometer_altitude,0.0,6.6
1.0,80.0,1.2891872745225559,6.8,0.03053436667041191,-0.22527368758008492,,,,,,0.22527368758008492,0.0,0.0,barometer_altitude,0.0,6.8
1.0,80.0,5.986615812561548,7.0,1.910325070748164,0.24623150040787323,1.608724931587762,2.106126484787495,0.3153485892723005,0.2420689713512747,-0.42531789595048736,2.7245792444873644,0.0,0.0,gps_position_velocity,0.0,7.0
