accepted,nis,residual_norm,source,time_s
1.0,0.36517179062512845,0.2845542517461297,baro,47.2
1.0,2.1964366639121513,0.6978846354603832,baro,47.4
1.0,2.3810035046019395,0.726626479447944,baro,47.6
1.0,0.9419072458082359,0.4570264169209679,baro,47.8
1.0,1.474214256359744,3.2187141650232376,gps_range_bearing,48.0
1.0,0.4140820768638505,0.30298958536870657,baro,48.0
1.0,5.900317542321122,1.1437515482176224,baro,48.2
1.0,0.0969943756792934,0.14664787964869674,baro,48.4
1.0,2.7131399887169207,0.7756149208804715,baro,48.6
1.0,3.372233001100738,0.8647199131101075,baro,48.8
1.0,0.9065623805876197,2.2156997111105743,gps_range_bearing,49.0
1.0,1.959921066915417,0.6591494193742449,baro,49.0
1.0,15.130866537533112,1.8314981633490959,baro,49.2
1.0,1.6768901834748786,0.6097276046992164,baro,49.4
1.0,0.025058976923043364,0.07453721689347503,baro,49.6
1.0,2.437506276278198,0.7351422459429244,baro,49.8
1.0,2.331854851873074,3.9070837509196545,gps_range_bearing,50.0
1.0,0.000754959559545597,0.01293625970996004,baro,50.0
1.0,0.0014976497265549165,0.01822058552451722,baro,50.2
1.0,0.7430610582239195,0.4058622977215123,baro,50.4
1.0,0.42449466925152707,0.30676853659170433,baro,50.6
1.0,3.0921606885798525,0.8279669207383904,baro,50.8
1.0,1.3896848890430322,1.690171091846688,gps_range_bearing,51.0
1.0,0.2646426809147438,0.2421924578604404,baro,51.0
1.0,0.7928137978608203,0.41920534424045286,baro,51.2
1.0,0.2521006177505747,0.23639464198316773,baro,51.4
1.0,0.449558306270965,0.3156836728812067,baro,51.6
1.0,2.794336910387669,0.7870565663479425,baro,51.8
1.0,0.31327573981804285,1.4052468442719817,gps_range_bearing,52.0
1.0,0.00045808275544819804,0.010075985166835721,baro,52.0
1.0,1.451264867022046,0.5671521659269132,baro,52.2
1.0,1.7136332466777011,0.6163037634136828,baro,52.4
1.0,0.035334093032725444,0.08849962852784188,baro,52.6
1.0,2.188281070638584,0.6964719630327778,baro,52.8
1.0,2.889222600183186,2.9612093665345163,gps_range_bearing,53.0
1.0,2.370941466144555,0.724872672514195,baro,53.0
1.0,0.0005295372136686614,0.010833290859977751,baro,53.2
1.0,3.2245056757256942,0.8453829854411623,baro,53.4
1.0,0.0510526780112704,0.10637508777912785,baro,53.6
1.0,0.0032889063179387125,0.027000025593594046,baro,53.8
1.0,0.8371320054272209,0.6675049101662717,gps_range_bearing,54.0
1.0,0.20284163326321725,0.21201491885746293,baro,54.0
1.0,0.8243420679950354,0.42741778410992026,baro,54.2
