bax,bay,baz,pos_error_m,px,py,pz,sigma_pos_m,time_s,vx,vy,vz
-2.0557572104819866e-06,-4.85254201953004e-06,-4.854352747721204e-07,1.3248134816545973,0.514611939228133,1.2147236072308385,120.12145728143564,2.6716741804196826,0.0,0.016626636623965668,0.03926128557151458,0.0015113235002952334
-2.0557572104819866e-06,-4.85254201953004e-06,-4.854352747721204e-07,1.2098107700529348,0.5156517433785668,1.2170845361503975,120.12150821278672,2.688315624220168,0.05,0.024965529393386095,0.05517587121084145,0.0005259305427531813
-2.0557572104819866e-06,-4.85254201953004e-06,-4.854352747721204e-07,1.6732054533282366,0.5170029665991213,1.220219992053744,120.12154425115219,2.732420624629659,0.1,0.02908339942879198,0.0702423649230224,0.0009156040757379029
-2.0557572104819866e-06,-4.85254201953004e-06,-4.854352747721204e-07,2.4006077709581475,0.5187383588443257,1.2241892473122438,120.12156286980084,2.8026971582219073,0.15,0.040332290379386244,0.08852784541696616,-0.00017085812978709413
-2.0557572104819866e-06,-4.85254201953004e-06,0.0006308440271097881,3.220487069227736,0.5209860057417133,1.229085828286183,119.87910436701948,2.796634644727805,0.2,0.049573585516115466,0.10733539354059748,-0.5287754603011201
-2.0557572104819866e-06,-4.85254201953004e-06,0.0006308440271097881,4.074546791016202,0.5236261948076757,1.234794309347953,119.85262890697466,2.8945609644922135,0.25,0.05603397712238265,0.12100384893020263,-0.5302429414916452
-2.0557572104819866e-06,-4.85254201953004e-06,0.0006308440271097881,4.945726551549822,0.5267272156016207,1.2412908958847018,119.82608530045637,3.012014513443794,0.3,0.0680068546354185,0.13885961253975224,-0.5315013192397327
-2.0557572104819866e-06,-4.85254201953004e-06,0.0006308440271097881,5.826169641114794,0.530454337529983,1.2486783991206076,119.79942945781345,3.146818610255879,0.35,0.08107802249907592,0.15664051689647845,-0.5347323864770004
-2.0557572104819866e-06,-4.85254201953004e-06,-0.0018285156717456532,6.705953578411788,0.5347087129714536,1.2569518431835869,120.16948900377146,3.205736942981123,0.4,0.08909699515974617,0.1742972456226883,0.400223302752712
-2.0557572104819866e-06,-4.85254201953004e-06,-0.0018285156717456532,7.595029549141937,0.539430739790025,1.2660623243160445,120.18949343496278,3.351559048156275,0.45,0.09978407758310912,0.19012199967561677,0.3999539449001927
-2.0557572104819866e-06,-4.85254201953004e-06,-0.0018285156717456532,8.486583470688231,0.5446496893882087,1.275970315131317,120.20949521561668,3.508492388310298,0.5,0.10897390634424045,0.20619763293528973,0.40011728125589413
-2.0557572104819866e-06,-4.85254201953004e-06,-0.0018285156717456532,9.379891799709,0.5503717859494827,1.28668037486033,120.22959758624856,3.675125645602348,0.55,0.11990995610671834,0.22220475622522654,0.4039775440191599
-2.0557572104819866e-06,-4.85254201953004e-06,0.0009194367000289927,10.274438267073553,0.5566434157953398,1.2982626026929,119.9801855772915,3.7837659766540637,0.6,0.1309552377275676,0.24108435707758136,-0.11669437504555913
-2.0557572104819866e-06,-4.85254201953004e-06,0.0009194367000289927,11.170001737736499,0.563434155191704,1.310661367292475,119.97450230901246,3.956290729786216,0.65,0.1406743381270014,0.2548662269054139,-0.11063635611551469
-2.0557572104819866e-06,-4.85254201953004e-06,0.0009194367000289927,12.066209333510049,0.5708372712660207,1.3238377671642898,119.96898844395277,4.135073801287902,0.7,0.15545030484566583,0.27218976796718275,-0.10991824627264421
-2.0557572104819866e-06,-4.85254201953004e-06,0.0009194367000289927,12.962848654137003,0.5789134826669049,1.3378852807429142,119.96359635890762,4.319351487919383,0.75,0.16759815118970425,0.28971077517779276,-0.10576515553318624
-2.0557572104819866e-06,-4.85254201953004e-06,0.0004951943926368109,13.859592175816875,0.5875362999469658,1.352735728429363,119.9845594183203,4.466557415802016,0.8,0.17731454001273195,0.3043071322801598,-0.06473166769356756
-2.0557572104819866e-06,-4.85254201953004e-06,0.0004951943926368109,14.756969099158487,0.5967506504761206,1.3682464550722875,119.9813585161048,4.6550315297205636,0.85,0.191259481153464,0.31612193343681827,-0.06330442092638788
-2.0557572104819866e-06,-4.85254201953004e-06,0.0004951943926368109,15.654697575816638,0.6064685415722572,1.384413377790313,119.97824217772448,4.847217585947826,0.9,0.19745616269199653,0.33055497528419653,-0.06134911428645687
-2.0557572104819866e-06,-4.85254201953004e-06,0.0004951943926368109,16.552811698931343,0.6166103986747317,1.4013197044900259,119.9753832925929,5.0427054811985,0.95,0.208218121406983,0.3456980927043187,-0.053006290977003906
-0.014276571953640516,-0.022201863699087433,-0.0015205243442096622,15.233972461265745,5.460578638437552,10.214273584733574,120.05306915612124,3.2990117366917913,1.0,3.50927243255615,5.498280696058554,0.053384017056244126
-0.014276571953640516,-0.022201863699087433,-0.0015205243442096622,15.945154017841311,5.636490235947661,10.489595919674201,120.05581610350931,3.4317714885235353,1.05,3.5271914678482243,5.514612701566527,0.05649387846658438
