accepted,nis,residual_norm,source,time_s
1.0,1.1386791944139627,0.8463612234818925,baro,22.8
1.0,2.241579936819183,4.752811237370686,gps_range_bearing,23.0
1.0,0.0022694404907678146,0.03776859173358105,baro,23.0
1.0,0.1693224955880542,0.3262348003001705,baro,23.2
1.0,1.1221070230569,0.8398253075751967,baro,23.4
1.0,1.8279053885235168,1.0718771872039525,baro,23.6
1.0,1.30839020425951,0.9068404095253157,baro,23.8
1.0,0.6459905598289708,2.7962766678772257,gps_range_bearing,24.0
1.0,1.499079126486966,0.9702873478209568,baro,24.0
1.0,0.00117515056227831,0.02716706133780633,baro,24.2
1.0,0.010771815038188257,0.08225176955889424,baro,24.4
1.0,0.27698205541430204,0.41708905968374665,baro,24.6
1.0,0.003731214007608908,0.04840917889355012,baro,24.8
1.0,0.7736919772070933,2.5658096969699105,gps_range_bearing,25.0
1.0,0.3348537776559448,0.45842005382344553,baro,25.0
1.0,0.29166217030383523,0.42784719808409477,baro,25.2
1.0,0.22077979766092232,0.372252705189112,baro,25.4
1.0,0.314225850015202,0.4441051635722033,baro,25.6
1.0,1.6410194233704858,1.014905761617925,baro,25.8
1.0,2.697863226652903,4.56967430129856,gps_range_bearing,26.0
1.0,0.14281092244114804,0.29928770725190645,baro,26.0
1.0,1.0114739672661233,0.7965295201293543,baro,26.2
1.0,0.0022791420178612516,0.03781145374024675,baro,26.4
1.0,0.7161922054808773,0.6702898359753249,baro,26.6
1.0,1.8254104472132342,1.0701273500729087,baro,26.8
1.0,0.7569413433615061,0.9264997759386503,gps_range_bearing,27.0
1.0,2.63962936554533,1.286384306913206,baro,27.0
1.0,0.6693056411190065,0.6477847855636156,baro,27.2
1.0,0.4179496043904181,0.5119133181483875,baro,27.4
1.0,0.6267276112909599,0.6268833960318148,baro,27.6
1.0,0.4743472323606063,0.5453879521820397,baro,27.8
1.0,3.0683932132145633,1.3871396707266683,baro,28.0
1.0,1.259522077493869,0.8887353461688718,baro,28.2
1.0,0.00019434116052375846,0.01103963185869361,baro,28.4
1.0,0.9310937521289321,0.7641339701653891,baro,28.6
1.0,0.31501529009631773,0.4444648294134481,baro,28.8
1.0,0.1324779788029445,0.2882309345891514,baro,29.0
1.0,2.041660716811817,1.1315044188760197,baro,29.2
1.0,0.6164600981473882,0.6217437421264123,baro,29.4
1.0,2.130112248524587,1.1557224862153959,baro,29.6
1.0,0.05287027063843031,0.18207509018704116,baro,29.8
1.0,0.597659113264858,0.6121575351486825,baro,30.0
1.0,0.010808157630825222,0.08231960227992374,baro,30.2
1.0,0.8826957745606606,0.7439151714007721,baro,30.4
1.0,0.4096059125451929,0.5067468212201192,baro,30.6
1.0,3.1911621012814533,1.4143993742905963,baro,30.8
1.0,0.010228430999254804,0.08007401072657672,baro,31.0
1.0,0.9251383039414838,0.7615171337216111,baro,31.2
1.0,0.07212280113763395,0.21261887172791205,baro,31.4
1.0,0.023959760060395234,0.12254507644732371,baro,31.6
1.0,0.2334012227131496,0.3824681857047665,baro,31.8
1.0,0.2542333773496988,0.3991620037715222,baro,32.0
1.0,0.004840296033689149,0.05507545668793057,baro,32.2
1.0,0.2064697819414902,0.35969941704453845,baro,32.4
1.0,2.3773874787351144,1.2205369681328904,baro,32.6
1.0,0.7322879357809635,0.677378655843853,baro,32.8
1.0,0.6002207653194233,0.6132475960848183,baro,33.0
1.0,0.4047608438841648,0.5035812413847367,baro,33.2
1.0,0.6380813593804417,0.6322640066340313,baro,33.4
1.0,1.2241362019538213,0.8757207093295563,baro,33.6
1.0,0.004255215919763828,0.05162999209001384,baro,33.8
1.0,1.9038938567586208,1.0920771542874803,baro,34.0
1.0,0.8855741337877142,0.7447925174903247,baro,34.2
1.0,0.11030276377918477,0.2628494760886042,baro,34.4
1.0,1.8546685916387444,1.0778003910382097,baro,34.6
1.0,0.19970117343577673,0.35366080152235213,baro,34.8
1.0,2.526167791585598,1.2578224212129498,baro,35.0
1.0,0.036431466620725966,0.15104917264898177,baro,35.2
1.0,1.0564064827105835,0.81336879542323,baro,35.4
1.0,0.027402893866657545,0.1309972891120026,baro,35.6
1.0,1.1013265705001165,0.8304517882356208,baro,35.8
1.0,1.349306568885477,0.9191874925911634,baro,36.0
1.0,8.921092923521249,13.752930013593033,gps_range_bearing,36.05
1.0,0.2053112966339593,1.2736623750201614,gps_range_bearing,36.1
1.0,1.362352610336467,1.7515009451287962,gps_range_bearing,36.15
1.0,1.7297426803105833,3.865723330805787,gps_range_bearing,36.2
1.0,1.152901465680017,0.8485014031230378,baro,36.2
1.0,0.10770266496112976,0.4967701838246958,gps_range_bearing,36.25
1.0,0.39333382760236907,0.6465771432503034,gps_range_bearing,36.3
1.0,1.734077364665683,3.1081501463911594,gps_range_bearing,36.35
1.0,1.1060335639726746,3.209121629516409,gps_range_bearing,36.4
1.0,0.21807378456381732,0.36859770499269473,baro,36.4
1.0,4.0304262036750345,5.7290858827475,gps_range_bearing,36.45
1.0,0.0015672930540755372,0.03124638351853548,baro,36.6
1.0,0.40244869168885083,0.5008308305724825,baro,36.8
1.0,0.01919308358876129,0.3874081242591857,gps_range_bearing,37.0
1.0,0.8884526055374569,0.7440686976829483,baro,37.0
1.0,0.4500579478464909,0.5297115112865072,baro,37.2
1.0,0.14177200957514713,0.29737272687724214,baro,37.4
1.0,0.11458591105745683,0.2674013383343379,baro,37.6
1.0,0.30998883819251255,0.43990060897527883,baro,37.8
1.0,0.32638956680933884,1.820884710381006,gps_range_bearing,38.0
1.0,0.0015410099795516898,0.031010738829081674,baro,38.0
1.0,0.15361813878638755,0.30967947403031815,baro,38.2
1.0,0.09941023601847591,0.24916104470084122,baro,38.4
1.0,0.1584672715909925,0.31462975559331596,baro,38.6
1.0,4.753231592524467,1.7233850118536083,baro,38.8
1.0,3.135773371428984,4.611320214017277,gps_range_bearing,39.0
1.0,3.2112601045774,1.4162061278026528,baro,39.0
1.0,0.002315469138770219,0.03803358351356678,baro,39.2
1.0,0.8919336440672762,0.7465623280642291,baro,39.4
1.0,1.0215161454499795,0.7990389546258427,baro,39.6
1.0,0.8785149414838632,0.7410703001331882,baro,39.8
1.0,1.7182055780241396,3.9020452669114007,gps_range_bearing,40.0
1.0,0.0015103075662852977,0.030718544451147523,baro,40.0
1.0,0.4240102488893863,0.5147545393664075,baro,40.2
1.0,0.681345703240338,0.6525808884515243,baro,40.4
1.0,0.001139176832304682,0.026685765508190684,baro,40.6
1.0,0.22106184382596802,0.371766135361284,baro,40.8
1.0,2.9896655464668354,2.3293018199952296,gps_range_bearing,41.0
1.0,0.03903171452077397,0.15616915026146216,baro,41.0
1.0,0.11825577356218574,0.2718526859691508,baro,41.2
1.0,0.015344596142058273,0.0979336221008964,baro,41.4
1.0,3.1658774026225265,1.4067881765753754,baro,41.6
1.0,0.44122506827741964,0.5252131598036271,baro,41.8
1.0,0.6665474460804464,1.9907170165792791,gps_range_bearing,42.0
1.0,1.2974292139689583,0.9003613649786644,baro,42.0
1.0,0.056174551691725146,0.18736024663304818,baro,42.2
1.0,0.31862899391160454,0.446250997307331,baro,42.4
1.0,0.16518989213348897,0.3213318204568054,baro,42.6
1.0,0.11976356959289368,0.2736192192725184,baro,42.8
0.0,328.5585044173259,48.5839869784719,gps_range_bearing,43.0
1.0,2.816075139642339,1.3268616050485065,baro,43.0
1.0,0.13458846352635542,0.2900841432959709,baro,43.2
1.0,0.6654735274141158,0.645059181488989,baro,43.4
1.0,0.14063813674695244,0.2965497654226965,baro,43.6
1.0,0.2016254083315173,0.35508188487077064,baro,43.8
1.0,1.2379969035502532,0.8705587130150587,gps_range_bearing,44.0
1.0,0.021727048634451587,0.11652332762564299,baro,44.0
1.0,1.3773402362812643,0.9278013573616164,baro,44.2
1.0,0.32851117836885685,0.45313641943376126,baro,44.4
1.0,4.3097618303123015,1.6413371777279622,baro,44.6
1.0,0.05747154434110409,0.18954520511333328,baro,44.8
1.0,0.42712640732204127,2.101654519859878,gps_range_bearing,45.0
1.0,3.321931243753378,1.4406031633852336,baro,45.0
1.0,0.5805738442946244,0.6022884326506954,baro,45.2
1.0,0.005562902930029785,0.058959080729380275,baro,45.4
1.0,0.1537023723886104,0.3099288173441437,baro,45.6
1.0,0.08339854905623865,0.22830755951194703,baro,45.8
1.0,0.18471334994309033,1.4048593012977155,gps_range_bearing,46.0
1.0,0.023272651415627926,0.12056773227048723,baro,46.0
1.0,1.1918023525471892,0.862860400818235,baro,46.2
1.0,0.03124365129610619,0.13971618815072873,baro,46.4
1.0,0.6469542851596607,0.6358099493308487,baro,46.6
1.0,0.46480737274733874,0.5389507808514082,baro,46.8
1.0,0.3125821759231316,1.4866035467918994,gps_range_bearing,47.0
1.0,0.39338826436074714,0.4956706526565853,baro,47.0
1.0,0.16477054007344377,0.3208150151855875,baro,47.2
1.0,0.8500654501260528,0.7287363244890912,baro,47.4
1.0,0.8001270973425426,0.7070499739167104,baro,47.6
1.0,0.2936957099941327,0.4283936287599346,baro,47.8
1.0,0.969171017208815,3.0950759866003983,gps_range_bearing,48.0
1.0,0.17526364108915019,0.33083508666740613,baro,48.0
1.0,2.1775715691052837,1.166233125915781,baro,48.2
1.0,0.036939456741254956,0.1519059200525703,baro,48.4
1.0,0.9684630526599458,0.7778541806736143,baro,48.6
1.0,1.1700610675158223,0.8550376048965376,baro,48.8
1.0,0.7086273243164979,2.2879396735723887,gps_range_bearing,49.0
1.0,0.7617727914664414,0.6897089993915131,baro,49.0
1.0,5.246050708043327,1.8101034455318086,baro,49.2
1.0,0.6910730188756238,0.657021859439908,baro,49.4
1.0,0.0021031482437211123,0.036247690806803234,baro,49.6
1.0,0.7757939372009264,0.69621465655284,baro,49.8
1.0,1.5096898311119085,3.7615292249050807,gps_range_bearing,50.0
1.0,0.008798969697911836,0.07412393513246229,baro,50.0
1.0,0.00971715035946131,0.07790156390007041,baro,50.2
1.0,0.3444012404279692,0.463809783961608,baro,50.4
1.0,0.20438926277904362,0.35732570451743584,baro,50.6
1.0,0.9824722480432678,0.7834657817676742,baro,50.8
1.0,0.8290610666860667,1.5936784494726313,gps_range_bearing,51.0
1.0,0.14687403527853285,0.30283439604249907,baro,51.0
1.0,0.21222031084131524,0.36404944609907375,baro,51.2
1.0,0.050391257015143846,0.1774088931364588,baro,51.4
1.0,0.104538982505707,0.2555433847593349,baro,51.6
1.0,1.1549141048146065,0.8494250607629255,baro,51.8
1.0,0.13586443451589933,1.1668885753567906,gps_range_bearing,52.0
1.0,0.002520472044017291,0.03967017798960626,baro,52.0
1.0,0.6050598399355359,0.6146906739734703,baro,52.2
1.0,0.6836254156355779,0.6534276313440159,baro,52.4
1.0,0.02100305378087263,0.11454005556812774,baro,52.6
1.0,0.7268115300313214,0.6738323414192564,baro,52.8
1.0,1.8882460877208567,3.040902215385703,gps_range_bearing,53.0
1.0,0.7973167774268995,0.705552877588957,baro,53.0
1.0,0.002422859995001975,0.038896684800661774,baro,53.2
1.0,1.2168249292781863,0.8717530594420992,baro,53.4
1.0,0.014036982706326093,0.09363628215896824,baro,53.6
1.0,0.0003179125832265492,0.014092433775758195,baro,53.8
1.0,0.4594688092550732,0.7834625102538306,gps_range_bearing,54.0
1.0,0.07865289037883562,0.22159648152405964,baro,54.0
1.0,0.30008682429615213,0.4328758657732692,baro,54.2
1.0,0.013171218033340905,0.09069513045345445,baro,54.4
1.0,0.8723595029127637,0.7381535138140691,baro,54.6
1.0,0.33039869662222926,0.4543003494374034,baro,54.8
1.0,1.6085012054197476,2.751015780138608,gps_range_bearing,55.0
1.0,0.5012564038931537,0.559406437323446,baro,55.0
1.0,1.4382197224591768,0.9476426493383912,baro,55.2
1.0,1.3490381064097887,0.9178575321395641,baro,55.4
1.0,0.40348571356964047,0.5020018227676672,baro,55.6
1.0,0.17207903845298772,0.3278538359037526,baro,55.8
1.0,0.8286426489070138,2.229091811441594,gps_range_bearing,56.0
1.0,3.9277972358838964,1.5659020947925342,baro,56.0
1.0,0.01363935117897031,0.09228295913793261,baro,56.2
1.0,0.3844975465688085,0.490007504116889,baro,56.4
1.0,0.005882342995916803,0.06061209058294992,baro,56.6
1.0,0.019757550271297396,0.11109021654549167,baro,56.8
1.0,0.2937677795618711,1.419017610478858,gps_range_bearing,57.0
1.0,0.6774275990512698,0.6503014074964142,baro,57.0
1.0,1.3500145246231556,0.9180939892042943,baro,57.2
1.0,0.10219208779244075,0.25261430545373287,baro,57.4
1.0,3.179780537124555,1.4092113090961504,baro,57.6
1.0,0.9700497296316016,0.7783946019369523,baro,57.8
1.0,2.1104339644604155,1.899133734939081,gps_range_bearing,58.0
1.0,0.054989814655879314,0.18527554862829732,baro,58.0
1.0,0.12388633346712762,0.27811437440406905,baro,58.2
1.0,0.31323161833927193,0.4422583073838382,baro,58.4
1.0,1.9066739594465778,1.0912135423784122,baro,58.6
1.0,0.8633195055014143,0.734315443567013,baro,58.8
1.0,0.42479487819372974,2.0124077883818243,gps_range_bearing,59.0
1.0,0.0025979919229066795,0.040270786369291045,baro,59.0
1.0,2.5170764935693684,1.25358633654605,baro,59.2
1.0,0.004526359823587374,0.05316332346694708,baro,59.4
1.0,0.7334414009953946,0.6767818444901366,baro,59.6
1.0,0.13022755619900137,0.2851956307536909,baro,59.8
1.0,0.6020528321870997,2.5537445535410246,gps_range_bearing,60.0
1.0,2.152069531663119,1.1590283151454202,baro,60.0
