ax,ay,az,px,py,pz,time_s,vx,vy,vz
0.20839748122516324,0.34591141016060273,0.015078891021633227,16.259616830789867,1.4915027288895504,120.17069138381343,0.9,18.145717338149193,1.8138727907213854,0.1875700680031517
0.21323144464040378,0.34544551843369276,0.018052282545987022,17.16716319454886,1.5826287576883205,120.18008873582737,0.95,18.156137212210453,1.8311683612294156,0.18832401255423337
0.21805336163378713,0.34495466841834627,0.0210117272886887,18.075236594465185,1.6746189826478333,120.18952750180826,1.0,18.166798784442474,1.8484406371511002,0.18922662668153273
0.22286264708170433,0.3444388955782632,0.02395651425737364,18.98384910038935,1.7674722078409113,120.19901509780145,1.05,18.177701452524165,1.8656883705720175,0.19027721304596718
0.22765871730299406,0.343898237177807,0.02688593598113697,19.89301275132441,1.861187174988985,120.20855890409658,1.1,18.18884458487825,1.8829103153509308,0.19147503875883587
0.23244099012957825,0.3433327322793118,0.029799288680499934,20.80273955396495,1.9557625635530038,120.21816626345449,1.15,18.2002275207434,1.9001052272098211,0.1928193355578927
0.23720888497691545,0.34274242174026065,0.03269587243648966,21.71304148123978,2.051196990828844,120.22784447934323,1.2,18.21184957024988,1.9172718638237867,0.1943092999919177
0.2419618229142627,0.34212734821033314,0.035574991358791254,22.623930470858497,2.1474890120472088,120.23760081418338,1.25,18.223710014498725,1.9344089849107997,0.19594409361374218
0.24669922673473843,0.34148755612832427,0.03843595375293211,23.535418423862076,2.2446371204780116,120.24744248760327,1.3,18.235808105644438,1.9515153523213165,0.19772284318168173
0.25142052102517654,0.3408230917189336,0.04127807228645811,24.447517203177718,2.3426397475392378,120.25737667470455,1.35,18.248143066981175,1.9685897301277326,0.19964464086932834
0.2561251322357647,0.3401340029894257,0.04410066415406213,25.360238632178056,2.441495262910273,120.26741050433837,1.4,18.260714093032433,1.9856308847136792,0.20170854448365125
0.2608124887494575,0.33942033972616154,0.04690305124162452,26.273594493244975,2.541201974649694,120.27755105739274,1.45,18.273520349644222,2.0026375848631504,0.20391357769135435
0.2654820209511557,0.33868215349100145,0.049684560289126885,27.187596526338123,2.641758129317509,120.28780536509136,1.5,18.286560974081695,2.0196086018494586,0.20625873025343558
0.2701331612966448,0.3379194976175797,0.05244452305239954,28.102256427568395,2.743161912101846,120.2981804073044,1.55,18.299835075129252,2.0365427095240087,0.20874295826789194
0.27476534438128275,0.33713242720745157,0.05518227646366395,29.01758584777648,2.8454114469500684,120.30868311087161,1.6,18.313341733194083,2.0534386844048877,0.21136518442051191
0.27937800700842985,0.33632099912611163,0.05789716279083152,29.93359639111666,2.948504796704322,120.31932034793823,1.65,18.327080000413147,2.0702953057652604,0.2141242982436951
0.2839705882576116,0.3354852719988859,0.060588529795520714,30.850299613646076,3.0524399632414925,120.3300989343039,1.7,18.341048900763568,2.087111355721566,0.21701915638323668
0.2885425295524069,0.3346253062066957,0.06325573088975397,31.767707021919573,3.1572148876175694,120.34102562778531,1.75,18.355247430176448,2.1038856193215105,0.2200485828730127
0.29309327472805297,0.33374116388169556,0.06589812529129763,32.68583007159034,3.262827450216403,120.35210712659257,1.8,18.36967455665407,2.120616884631845,0.22321136941750042
0.2976222700987595,0.33283290890278366,0.06851507817760649,33.60468016601645,3.3692754709028474,120.36335006772006,1.85,18.38432922039047,2.13730394282593,0.2265062756820653
0.3021289645247227,0.33190060689098727,0.07110596083833709,34.524268654873595,3.4765567091802727,120.37476102535189,1.9,18.399210333895407,2.153945588271069,0.22993202959094564
0.3066128094788324,0.33094432520472117,0.07367015082639228,35.44460683277402,3.58466886435244,120.38634650928249,1.95,18.414316782121645,2.170540618615618,0.23348732763286248
0.31107325911306294,0.32996413293492116,0.07620703210746102,36.36570593789195,3.693609575689727,120.39811296335266,2.0,18.429647422595586,2.1870878348758542,0.23717083517418208
0.3155097703245411,0.3289601009000524,0.07871599520801789,37.287577150595624,3.8033764225996882,120.41006676390151,2.05,18.44520108555124,2.2035860415226,0.24098118677955513
0.31992180282128213,0.32793230164099263,0.08119643736174609,38.210231592086096,3.9139669248019433,120.4222142182345,2.1,18.460976574067466,2.2200340465676027,0.24491698653995603
0.32430881918758586,0.3268808094157912,0.0836477626543489,39.133680323042995,4.025378542507374,120.4345615631082,2.15,18.47697266420853,2.2364306616496523,0.24897680840804334
0.328670284949086,0.32580570019430394,0.08606938216671564,40.057934342277406,4.1376086766016265,120.44711496323193,2.2,18.49318810516791,2.252774702120442,0.2531591965407608
0.3330056686374434,0.3247070516527045,0.08846071411640632,40.98300458539199,4.250654668832891,120.45988050978667,2.25,18.509621619415363,2.269064987130157,0.2574626656490966
0.3373144418546767,0.3235849431678721,0.09082118399742234,41.90890192344855,4.364513802003965,120.47286421896177,2.3,18.526271902847235,2.285300339712792,0.2618857013549169
0.34159607933712133,0.3224394558116566,0.09315022471822848,42.835637161643234,4.479183300168564,120.48607203050952,2.35,18.54313762493997,2.3014795868711855,0.26642676055478803
0.34585005901901056,0.3212706723450212,0.09544727673799422,43.7632210379894,4.594660328831887,120.49950980631816,2.4,18.560217428906824,2.3176015596617683,0.27108427179069944
0.35007586209566965,0.320078677212063,0.09771178820102056,44.69166422200852,4.710941995155407,120.51318332900361,2.45,18.577509931857776,2.3336650932790195,0.27585663562759916
0.3542729730863161,0.3188635565339118,0.09994321506932069,45.62097731342902,4.828025348165873,120.52709830052024,2.5,18.59501372496256,2.3496690271396226,0.2807422250376502
0.3584408798964582,0.31762539810250795,0.10214102125332264,46.551170840893505,4.9459073789685215,120.54126034079096,2.55,18.612727373616874,2.365612204966318,0.2857393857911162
0.3625790738798843,0.31636429137425953,0.10430467874066207,47.48225526067422,5.064585020964466,120.55567498635708,2.6,18.630649417611696,2.381493474871444,0.2908464368537823
0.36668704990023565,0.31508032746357917,0.10643366772303475,48.414240955397155,5.184055150072256,120.57034768904819,2.65,18.648778371305692,2.3973116894401567,0.2960616707908154
0.37076430639215474,0.31377359913630076,0.10852747672107801,49.34713823277481,5.304314584953593,120.5852838146724,2.7,18.667112723800702,2.413065705813336,0.30138335417696716
0.3748103454220024,0.31244420080297763,0.11058560270725129,50.28095732434784,5.42536008724318,120.60048864172714,2.75,18.68565093912031,2.428754385770151,0.30680972801302103
0.3788246727481357,0.311092228512061,0.11260755122668584,51.215708384235626,5.547188361782691,120.61596736013117,2.8,18.704391456391413,2.4443765958103,0.3123390081483836
0.38280679788073996,0.30971777994296074,0.11459283651597543,52.15140148789613,5.6697960568588455,120.63172506997762,2.85,18.72333269002882,2.4599312072359028,0.3179693857097179
0.3867562341412072,0.30832095439898816,0.11654098161987844,53.08804663089492,5.793179764445569,120.64776678030876,2.9,18.742473029922856,2.4754170962330506,0.32369902753551666
0.39067249872105375,0.3069018528001811,0.11845151850590421,54.02565372768374,5.917336020450221,120.66409740791255,2.95,18.761810841629917,2.490833143953,0.32952607661651057
0.3945551127403703,0.3054605776760129,0.12032398817675541,54.964232610388635,6.042261304963871,120.68072177614151,3.0,18.78134446656597,2.506178236593009,0.3354486525418058
0.39840360130579744,0.3039972331579842,0.12215794078060024,55.90379302760786,6.1679520425156165,120.69764461375382,3.05,18.801072222202986,2.5214512654768098,0.3414648519506436
0.40221749356801895,0.3025119249720999,0.12395293571914681,56.84434464321964,6.294404602330904,120.71487055377733,3.1,18.820992402268278,2.536651127134709,0.3475727489896736
0.405996322778766,0.3010047604312303,0.12570854175349502,57.785897035200016,6.421615298593855,120.73240413239647,3.15,18.84110327694668,2.551776723383314,0.35377039577563096
0.4097396263473269,0.29947584842735786,0.1274243371077395,58.72845969445083,6.549580390713559,120.75024978786243,3.2,18.861403093085617,2.5668269614048755,0.36005582286330573
0.41344694589655256,0.2979252994237098,0.12909990957029935,59.67204202363804,6.678296083594336,120.76841185942698,3.25,18.881890074402982,2.5818007538262435,0.3664270397186927
