accepted,nis,residual_norm,source,time_s
1.0,3.3982438682874463,7.263492387530034,gps_xyz,7.0
1.0,0.2109920468361902,0.616900550901434,baro,7.0
1.0,0.012936480699077426,0.15262726653789116,baro,7.2
1.0,0.03740650653328889,0.2592521188976775,baro,7.4
1.0,0.3593278213770472,0.8024729041907364,baro,7.6
1.0,0.1908829700453792,0.5840373867830522,baro,7.8
1.0,0.7576432597378189,3.652279840279498,gps_xyz,8.0
1.0,0.007333999786733587,0.11390138893025892,baro,8.0
1.0,0.351388147505241,0.7876962436162813,baro,8.2
1.0,0.6445463720110978,1.0656857522125023,baro,8.4
1.0,0.09984152613797954,0.4189315447268456,baro,8.6
1.0,0.1229607243240502,0.46432267060242793,baro,8.8
1.0,1.4535952819203368,5.059108153478357,gps_xyz,9.0
1.0,0.708821937148695,1.1100835259038604,baro,9.0
1.0,0.007197252955915786,0.11176840687595302,baro,9.2
1.0,0.021672887019026397,0.19377527311426945,baro,9.4
1.0,0.12091851543946469,0.45725466040458684,baro,9.6
1.0,0.00018488357436319904,0.01786117543882426,baro,9.8
1.0,0.73911163332499,3.5757282050376835,gps_xyz,10.0
1.0,0.07427042829889362,0.3567152197334025,baro,10.0
1.0,0.11269750338324937,0.4391205024224263,baro,10.2
1.0,0.27142136926558874,0.680975125988752,baro,10.4
1.0,0.22687951562266906,0.6221099119241842,baro,10.6
1.0,0.025828120569822068,0.2097299190330375,baro,10.8
1.0,1.6726752072304316,5.366974437625183,gps_xyz,11.0
1.0,0.23134096896594206,0.6258048829746912,baro,11.0
1.0,0.13476422885875441,0.47739608175247383,baro,11.2
1.0,1.0023708661982635,1.3012552593378075,baro,11.4
1.0,0.05195447654588615,0.29607365689969356,baro,11.6
1.0,0.03314749594440187,0.23634236461828095,baro,11.8
1.0,2.799387937380399,6.222934081339942,gps_xyz,12.0
1.0,0.5876074587261347,0.992554121838026,baro,12.0
1.0,0.9341657630758426,1.2510133960850425,baro,12.2
1.0,0.358692696957302,0.7748781007774141,baro,12.4
1.0,0.35371127927163487,0.7691396711408913,baro,12.6
1.0,0.027213583255793577,0.21324170629119976,baro,12.8
1.0,0.7898793104219415,3.5428725636053082,gps_xyz,13.0
1.0,0.006985874669055793,0.10780491662256964,baro,13.0
1.0,0.306371434077811,0.7137478819115586,baro,13.2
1.0,0.02592424792926486,0.20756391608432523,baro,13.4
1.0,0.006519925691911914,0.10406064194398823,baro,13.6
1.0,0.00012676189395546307,0.014504968671076313,baro,13.8
1.0,0.9781806849995889,3.8177381844815272,gps_xyz,14.0
1.0,0.00020104772039594452,0.018232347236022406,baro,14.0
1.0,0.01992596165841959,0.18148487494829624,baro,14.2
1.0,2.6649133190155934,2.0984436572264826,baro,14.4
1.0,0.340637009696806,0.7500944261676921,baro,14.6
1.0,0.3588220445223687,0.7696885858143787,baro,14.8
1.0,0.8374568493884336,3.449302968109028,gps_xyz,15.0
1.0,0.12587907743852159,0.4551120070171919,baro,15.0
1.0,0.006853508552414204,0.10618753281931959,baro,15.2
1.0,0.0005931976360857928,0.031237794049644663,baro,15.4
1.0,0.17686159914490818,0.5393251804730426,baro,15.6
1.0,0.1664697497239902,0.5231738945032305,baro,15.8
1.0,1.7696160457151482,4.1401425745084115,gps_xyz,16.0
1.0,1.0826423432321564,1.3321755151873163,baro,16.0
1.0,0.3305840923853512,0.7361499393157374,baro,16.2
1.0,0.028192463627761448,0.21497434970180507,baro,16.4
1.0,0.13488074730530442,0.4701968060744264,baro,16.6
1.0,0.18194670935670584,0.5460750767101956,baro,16.8
1.0,0.5620242546337928,2.2861944918394017,gps_xyz,17.0
1.0,0.7268797779427948,1.089958310110859,baro,17.0
1.0,3.058702616624542,2.2360331483749576,baro,17.2
1.0,0.08187330652614072,0.3658477336439887,baro,17.4
1.0,1.1007589808939537,1.341481057996674,baro,17.6
1.0,0.19128377412204817,0.5592131949477164,baro,17.8
1.0,0.920715925932855,3.34422039332417,gps_xyz,18.0
1.0,0.23981959873407732,0.6253505982510035,baro,18.0
1.0,0.010432804151642107,0.13044639912195066,baro,18.2
1.0,0.6982446567667677,1.067269891104786,baro,18.4
1.0,0.0030988351383924653,0.07110465037678182,baro,18.6
1.0,0.29630408764273314,0.6953225194396282,baro,18.8
1.0,1.412181879745757,4.140420733169851,gps_xyz,19.0
1.0,0.07956734848867666,0.35988351699131726,baro,19.0
1.0,0.4374537974773572,0.8439676366154742,baro,19.2
1.0,0.14011349838388099,0.47769789253331396,baro,19.4
1.0,0.31723947775359773,0.7188691344689744,baro,19.6
1.0,0.0006216065632080858,0.031823431388346535,baro,19.8
1.0,2.639154805883984,5.563470707376799,gps_xyz,20.0
1.0,0.7965980725180076,1.1379206324014604,baro,20.0
1.0,0.0010049796738550575,0.04042475521677602,baro,20.2
1.0,0.024558986087555034,0.19986592013873405,baro,20.4
1.0,0.6120305046724878,0.9978698822974792,baro,20.6
1.0,0.019981975446025646,0.18032266257193896,baro,20.8
1.0,1.2113322053782634,3.655279380478503,gps_xyz,21.0
1.0,0.016959335710244734,0.16594287157684562,baro,21.0
1.0,0.5302801395688576,0.9280933388806432,baro,21.2
1.0,0.14187335246922206,0.48013400228131786,baro,21.4
1.0,0.5890550932372705,0.9784801718510181,baro,21.6
1.0,0.5999809270018681,0.9876305586238772,baro,21.8
1.0,0.9399991314759618,3.4702690891621564,gps_xyz,22.0
1.0,0.770301198479214,1.1178781625442298,baro,22.0
1.0,0.02072110510235112,0.1833840792751289,baro,22.2
1.0,0.1952727130014926,0.5630606439910082,baro,22.4
1.0,0.2749399231926811,0.6682229456847324,baro,22.6
1.0,0.49545129328185356,0.8971408643565155,baro,22.8
1.0,3.0342996895420122,6.094792369808935,gps_xyz,23.0
1.0,0.0008181129531099835,0.03641807816418918,baro,23.0
1.0,0.040635745684323335,0.25672020516910266,baro,23.2
1.0,0.507145033815502,0.9071012901451638,baro,23.4
1.0,0.783037219127813,1.1273362814859667,baro,23.6
1.0,0.46135657705705396,0.8654515174795989,baro,23.8
1.0,1.1388782429005093,3.863687207207292,gps_xyz,24.0
1.0,0.6308661896413604,1.011003181449368,baro,24.0
1.0,0.001952906159803969,0.056263077541643725,baro,24.2
1.0,0.007093682781239121,0.10725209991356621,baro,24.4
1.0,0.09688585202786798,0.3964386974694776,baro,24.6
1.0,0.002968429916947811,0.06940243093401932,baro,24.8
1.0,0.7876212614673117,2.7434512015928516,gps_xyz,25.0
1.0,0.1385064683452459,0.4736016406199326,baro,25.0
1.0,0.10641074661144814,0.4152142979886122,baro,25.2
1.0,0.07777997893088863,0.35506110794572976,baro,25.4
1.0,0.13356996536723456,0.4653739399037278,baro,25.6
1.0,0.6575626687335382,1.032723760706432,baro,25.8
1.0,2.049781552612343,4.585362252213334,gps_xyz,26.0
1.0,0.0422916379174799,0.26164696665769327,baro,26.0
1.0,0.42939736365878084,0.8339142275434028,baro,26.2
1.0,6.13936609717534e-05,0.009973440546758638,baro,26.4
1.0,0.2987354363804987,0.6958361660997383,baro,26.6
1.0,0.6843361328048898,1.053339197373674,baro,26.8
1.0,0.38972908032788045,2.212613724895598,gps_xyz,27.0
1.0,0.9924421791706385,1.267254645738845,baro,27.0
1.0,0.2821444114182819,0.6758521098389423,baro,27.2
1.0,0.14900607246054093,0.4912594751376247,baro,27.4
